ID,CEP,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,LOCALIDADE_ID
a1589b86-16b3-4dca-ace4-be6bdb469bb7,51602178,Estrada da Liberdade,1005,Fundos,Copacabana,f1a62904-d784-49e4-af77-6f085917d482
3dea5a30-4455-4291-a1af-9a22a776c8f4,27618688,Praça São João,1745,Loja 5,Itaim Bibi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
dac0dc7a-4412-4d2a-a00a-670aa9efd696,65446494,Rua XV de Novembro,388,Bloco B,Pinheiros,933243f9-4aec-4288-af69-4d6ecf0cc16b
39971319-de78-4d7b-b887-45f710597c00,72575457,Estrada São João,888,Sala 302,Lapa,8889ee61-9c8c-4e5f-9609-430d512666b1
06e22f97-09ad-43fa-95ae-34982ede09c5,31416897,Praça XV de Novembro,1823,Loja 5,Moema,8889ee61-9c8c-4e5f-9609-430d512666b1
5c90f1fa-0daa-41b5-b830-6c1873653844,66972425,Avenida São João,413,Galpão,Copacabana,cf5c7366-7d19-4f43-bda0-0f8678d20544
c37b0d83-3148-4558-bc1f-cca092dd5f2d,50408912,Praça Ipiranga,1907,Sobreloja,Savassi,d43066d2-5762-4fa1-af9a-2258511482f7
f848b735-34fc-451f-b43a-082b55352495,39281694,Travessa dos Andradas,974,Bloco B,Pinheiros,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
b6efde34-89ef-4d4e-9172-43ab33b9b130,68498639,Rua do Comércio,596,Galpão,Copacabana,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
38c56fc0-6976-4a3b-8d19-af0d30f63f97,21119542,Avenida Rio Branco,720,Fundos,Copacabana,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
9895cb88-c312-46e6-8b0e-643178a68040,69173834,Estrada São João,373,Galpão,Santa Cecília,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
428065c7-4c22-4fdc-acdc-f0814a26230c,66813842,Praça São João,1021,Apto. 101,Moema,cf5c7366-7d19-4f43-bda0-0f8678d20544
91a0c80c-aaf6-4675-9297-3ed66b25749c,31981736,Travessa do Comércio,1814,Sala 302,Centro,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
9e1f4d66-5e9d-44a4-b458-7f0396602dea,86741591,Rua Rio Branco,1329,Loja 5,Itaim Bibi,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
0362ef64-811e-4a8d-8237-14abb5ff1502,60646743,Avenida Dom Pedro II,1336,,Jardim Paulista,933243f9-4aec-4288-af69-4d6ecf0cc16b
68d7403e-259b-4dd4-8db4-7d6bc9c0d9ff,52178856,Travessa da Liberdade,99,Loja 5,Boa Vista,f1a62904-d784-49e4-af77-6f085917d482
38f520cb-4a0f-4586-8f0f-f123227da00d,36776690,Travessa Dom Pedro II,1197,Loja 5,Lapa,8889ee61-9c8c-4e5f-9609-430d512666b1
d17a1700-9d9f-428a-b206-2980820b0241,24211411,Avenida Dom Pedro II,1234,Sobreloja,Itaim Bibi,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
85ea62ad-f634-4da8-bd04-a76b715ed8c0,98644957,Travessa da Liberdade,587,,Pinheiros,933243f9-4aec-4288-af69-4d6ecf0cc16b
53967a98-aae6-433a-b115-69d0e87aa9c4,57214187,Rua da Liberdade,1038,Fundos,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
e0fcd284-5890-4c14-88ac-53096f3423cb,26582576,Rua do Comércio,1216,Casa 2,Moema,f1a62904-d784-49e4-af77-6f085917d482
c04da5d4-2a87-42e5-bd28-16b012e85995,65954165,Praça da Liberdade,536,Loja 5,Copacabana,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
ac8f2e6f-d49e-40b9-a980-23213e50d87a,19580897,Alameda das Flores,1616,Sala 302,Savassi,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
9fd537fe-85c1-4b0b-b33f-e001b0cd3152,52906990,Rua do Comércio,715,Bloco B,Pinheiros,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
d9097562-5117-40d1-8612-f1dc21620d0f,79045561,Estrada Brasil,1977,Sobreloja,Jardim Paulista,3f725fe9-ba1f-4f8f-8542-1582e80c3724
d0135526-8add-4771-9a99-c8cbffe0b2e5,16701674,Estrada Ipiranga,159,Sala 302,Santa Cecília,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
97d81b97-749e-4d91-a0bf-1abf4cd9c6a9,17289241,Travessa Ipiranga,1538,Casa 2,Moema,8889ee61-9c8c-4e5f-9609-430d512666b1
fc4dac6d-1270-4817-9cfb-a52add358e51,78490890,Estrada da Liberdade,644,Galpão,Centro,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
b53723be-d431-4f51-8394-a5f14dca81f5,69262747,Praça XV de Novembro,1671,Sala 302,Lapa,cf5c7366-7d19-4f43-bda0-0f8678d20544
2270016a-da1e-47d7-b67e-9a63c4406960,57244873,Praça das Flores,364,Fundos,Centro,8889ee61-9c8c-4e5f-9609-430d512666b1
3d8bcb2f-55b3-4246-9147-9189b6429981,44743581,Alameda dos Andradas,1855,Apto. 101,Copacabana,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
a5021d27-3fe3-4ba6-b834-e1db181bea9f,74031350,Estrada Dom Pedro II,678,Loja 5,Boa Vista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
360d2b57-5365-49de-8125-6730a881ef9a,15616463,Praça Brasil,473,Casa 2,Lapa,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
615eafcd-ad03-4d19-ba7d-86b0a8434ed7,95146322,Alameda São João,1079,Apto. 101,Lapa,f1a62904-d784-49e4-af77-6f085917d482
1c63d241-39fd-4804-bb65-fe5dc25fedc9,88531234,Praça Brasil,1573,Loja 5,Moema,d43066d2-5762-4fa1-af9a-2258511482f7
040b0af3-8f8c-4f42-b06b-ee895d5a6fe3,40895993,Travessa dos Andradas,891,Loja 5,Copacabana,f1a62904-d784-49e4-af77-6f085917d482
ef3b541d-1da4-4a60-a8eb-2dcfa34552ff,99166891,Alameda dos Andradas,556,,Pinheiros,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
2a67f6e4-a123-4aa3-b511-2a7cd047e9b1,71707771,Alameda XV de Novembro,1751,Sala 302,Copacabana,d43066d2-5762-4fa1-af9a-2258511482f7
3668b389-b0f2-4035-8597-42653f121f85,41663393,Alameda das Flores,37,Galpão,Santa Cecília,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
04f6fa67-85d5-4995-9b0d-d5e92d89cbd4,77227827,Avenida da Liberdade,1453,Loja 5,Lapa,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
480abd14-7bf9-46d2-8dfa-20ac183464aa,68812219,Rua Dom Pedro II,262,Sobreloja,Itaim Bibi,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
5d8009ec-ecef-4908-9e97-a09aff76e678,66236900,Estrada do Comércio,1632,Casa 2,Jardim Paulista,cf5c7366-7d19-4f43-bda0-0f8678d20544
88303d30-a279-47be-aad8-46f5b9802c1b,28917835,Rua Ipiranga,120,Bloco B,Lapa,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
35c53c4d-7650-49bf-ad57-e059cb50d7c0,78395933,Rua do Comércio,270,Loja 5,Lapa,933243f9-4aec-4288-af69-4d6ecf0cc16b
856ab726-bbb1-40b5-a6d7-68edf0e8bf8f,28504966,Rua Rio Branco,1929,Fundos,Lapa,d43066d2-5762-4fa1-af9a-2258511482f7
dfec5bb5-50ad-42f3-8fe6-8b9aef309e4b,90406223,Avenida Rio Branco,656,Loja 5,Itaim Bibi,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
d0c23932-ca85-42bb-95a9-6b5cc2986a88,86506111,Avenida do Comércio,551,Sobreloja,Centro,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
b0a7199d-dcba-45ef-bcd5-9c3e4dc4e93a,51170798,Avenida Rio Branco,1500,Fundos,Lapa,d43066d2-5762-4fa1-af9a-2258511482f7
b13ecf91-bd2e-4b5d-848a-5ba4e04a9fd4,90714380,Rua do Comércio,1527,Fundos,Centro,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
cea6de64-1d88-48c8-8a5b-f5064a63de99,39711879,Estrada da Liberdade,838,Bloco B,Pinheiros,933243f9-4aec-4288-af69-4d6ecf0cc16b
c111f6e8-4609-43e5-aa4c-f1ffa27b4000,11254382,Alameda Dom Pedro II,890,Bloco B,Itaim Bibi,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
940d061f-2a46-4983-becb-6280e0206963,10073881,Estrada Brasil,225,Galpão,Moema,d43066d2-5762-4fa1-af9a-2258511482f7
f08ebda3-42d7-4355-a82f-ae57854a932b,44060157,Praça das Flores,39,Galpão,Jardim Paulista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
c3f57366-b447-4df4-bef5-786875f16d38,88999323,Avenida dos Andradas,230,Bloco B,Jardim Paulista,3f725fe9-ba1f-4f8f-8542-1582e80c3724
07358e59-3d21-47d8-b54d-534465d4daf1,62007857,Estrada Ipiranga,1368,Loja 5,Savassi,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
921a35ca-ab08-4071-8afb-ad986aff2841,98001773,Estrada das Flores,1348,Conjunto 12,Centro,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
86fa42a5-f292-452d-a6b7-013951c5ef4c,71616877,Avenida do Comércio,1287,Loja 5,Itaim Bibi,f1a62904-d784-49e4-af77-6f085917d482
f8d0afb9-436a-42a6-ac65-531da8a75bea,21655960,Estrada Dom Pedro II,1960,Sala 302,Lapa,d43066d2-5762-4fa1-af9a-2258511482f7
c91c5fb8-9f32-44ec-950f-9299d4812d0e,37940642,Rua Rio Branco,1927,Conjunto 12,Itaim Bibi,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
4d04e0ef-256b-4bfe-8a27-251827acacf0,65726858,Travessa do Comércio,226,Casa 2,Copacabana,933243f9-4aec-4288-af69-4d6ecf0cc16b
d283153a-c232-4515-80bf-9d8523765488,10339635,Estrada dos Andradas,197,,Jardim Paulista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
09b5a8b3-71f3-41e3-a469-c2d725258376,69410880,Rua do Comércio,269,Galpão,Lapa,cf5c7366-7d19-4f43-bda0-0f8678d20544
85571445-c465-48e7-ae3a-a1f8a398ef1c,98298227,Estrada XV de Novembro,1209,Bloco B,Jardim Paulista,3f725fe9-ba1f-4f8f-8542-1582e80c3724
13b6ddaa-e30d-49fe-a83c-ed4368386b8b,51132522,Estrada São João,474,Sala 302,Itaim Bibi,8889ee61-9c8c-4e5f-9609-430d512666b1
232e41b2-a025-46f7-9fa2-8265bee58296,79315503,Estrada dos Andradas,1536,,Moema,d43066d2-5762-4fa1-af9a-2258511482f7
235bbae1-727e-499d-8e77-6c67c32f6ec0,51277455,Estrada Rio Branco,485,Conjunto 12,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
dbf8d5b6-c3b2-4f46-82ad-5f2f9d77ca7c,35203992,Alameda da Liberdade,268,Conjunto 12,Santa Cecília,3f725fe9-ba1f-4f8f-8542-1582e80c3724
59ddec95-c054-4b9f-9c7d-b8d08c70c19c,93399794,Travessa das Flores,1399,,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
3300c9ff-d778-4c9d-b8cb-709f5bf70a9a,81387870,Alameda São João,1436,Fundos,Centro,8889ee61-9c8c-4e5f-9609-430d512666b1
7e0b6b05-17e1-4f4f-b77e-213c146c3cf7,92453849,Rua da Liberdade,659,Bloco B,Centro,8889ee61-9c8c-4e5f-9609-430d512666b1
aae89e9c-31cc-4cf8-94dc-f4692a331cda,48425782,Travessa da Liberdade,334,Apto. 101,Centro,d43066d2-5762-4fa1-af9a-2258511482f7
25b68b4f-5c39-417a-9e8a-501e0bd0dbe3,80450376,Rua das Flores,605,Conjunto 12,Pinheiros,3f725fe9-ba1f-4f8f-8542-1582e80c3724
59d7ebaa-83b3-4abf-81ef-6f3774351eec,21820924,Rua Dom Pedro II,1579,Loja 5,Pinheiros,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
819c9731-b7d5-42b8-b7d2-92becf09ee69,99967232,Estrada XV de Novembro,1440,Sala 302,Itaim Bibi,cf5c7366-7d19-4f43-bda0-0f8678d20544
0b1fcedd-d62e-46b2-94b1-eda4a8b517a4,41793904,Travessa dos Andradas,1290,Apto. 101,Copacabana,8889ee61-9c8c-4e5f-9609-430d512666b1
98a7b8d7-806e-4e25-ac04-ddf7a25eb819,34210541,Travessa Rio Branco,636,Sala 302,Centro,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
d17d0a09-5dea-40c8-a043-0b1f30d78783,38058555,Rua Ipiranga,133,Conjunto 12,Jardim Paulista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
1942991c-aa18-460f-9545-9c3166311651,72219993,Alameda dos Andradas,1915,Apto. 101,Itaim Bibi,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
35390bf3-9ee7-4bde-92fa-efa8a5feda79,81242712,Praça Dom Pedro II,1272,Apto. 101,Jardim Paulista,f1a62904-d784-49e4-af77-6f085917d482
9db0e3f6-068f-4988-90c6-5c6e0760b568,52765853,Alameda Dom Pedro II,1798,Bloco B,Itaim Bibi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
c671e690-f57d-4258-adf8-51f4df6a5c10,53846893,Travessa XV de Novembro,680,Fundos,Santa Cecília,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
e8cce7ad-b032-4120-83ef-a5289bad9792,95468630,Travessa São João,671,Bloco B,Copacabana,f1a62904-d784-49e4-af77-6f085917d482
cdd9f6bd-11bc-4d38-aba1-659e7a40a2ad,43141675,Alameda da Liberdade,684,Bloco B,Jardim Paulista,cf5c7366-7d19-4f43-bda0-0f8678d20544
2d988d64-94a9-46c6-a919-e042d6ebe00d,83257508,Praça XV de Novembro,600,Sala 302,Jardim Paulista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
70ac4ee1-33e8-49e9-b8db-f7f925c9d58f,34517724,Alameda dos Andradas,354,Sobreloja,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
ed6aa674-c0e5-454f-9e02-2d9ba3766f61,94463405,Alameda Dom Pedro II,1328,Galpão,Copacabana,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
5ccee65f-de65-4cfb-9838-a913256d5c0e,78915561,Estrada Rio Branco,334,Loja 5,Lapa,3f725fe9-ba1f-4f8f-8542-1582e80c3724
9989ca57-9683-4ff9-ba55-68e4d4bd52d4,63496130,Estrada das Flores,32,Fundos,Jardim Paulista,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
4c848d04-cd36-4c83-a6c0-2212b049cc68,49349660,Estrada dos Andradas,185,Sobreloja,Pinheiros,933243f9-4aec-4288-af69-4d6ecf0cc16b
0a404ed6-9458-4b4e-a049-516c592ab273,85386921,Travessa São João,875,Sala 302,Itaim Bibi,8889ee61-9c8c-4e5f-9609-430d512666b1
3297eb3b-ca12-4d8d-90e6-2fdb0e585c5c,34837653,Travessa São João,1289,Conjunto 12,Centro,d43066d2-5762-4fa1-af9a-2258511482f7
ce1858ca-72a6-4475-9679-803d9f98dbfa,31008558,Travessa Dom Pedro II,1059,Bloco B,Itaim Bibi,f1a62904-d784-49e4-af77-6f085917d482
0209ede0-fdef-478c-b4d9-01371141f96d,83434122,Estrada das Flores,1081,Casa 2,Boa Vista,d43066d2-5762-4fa1-af9a-2258511482f7
7dc8980e-3b92-481b-933d-2764f5556376,46559734,Travessa das Flores,1116,Loja 5,Itaim Bibi,d43066d2-5762-4fa1-af9a-2258511482f7
4a9d905e-276a-4a03-aa20-02727fcac697,85754900,Rua do Comércio,1049,,Savassi,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
2bbea8dd-db59-450b-ab66-ccc112616f56,36656470,Praça do Comércio,1060,Sobreloja,Boa Vista,cf5c7366-7d19-4f43-bda0-0f8678d20544
767340b6-d92f-4626-82e2-26af33f595f2,94362754,Avenida Brasil,1151,Sobreloja,Jardim Paulista,cf5c7366-7d19-4f43-bda0-0f8678d20544
92fa2448-45c2-4f30-aadf-81ec4e02e859,82802574,Rua XV de Novembro,843,Bloco B,Savassi,f1a62904-d784-49e4-af77-6f085917d482
194cede2-54fd-4ac2-99a9-a33f5cc8a108,55959657,Avenida do Comércio,144,Apto. 101,Savassi,cf5c7366-7d19-4f43-bda0-0f8678d20544
f48f369c-f696-4154-a64a-7a2d49acad01,99802794,Estrada XV de Novembro,767,Fundos,Moema,8889ee61-9c8c-4e5f-9609-430d512666b1
c2ebaaf9-e1ff-400a-9fb5-f76f1f637988,50540941,Rua Brasil,1540,Conjunto 12,Pinheiros,f1a62904-d784-49e4-af77-6f085917d482
f406e52c-f64a-43df-b9b4-d5c779ff90c7,89082256,Alameda do Comércio,740,Casa 2,Jardim Paulista,3f725fe9-ba1f-4f8f-8542-1582e80c3724
52b0fa5d-2b42-4826-85a7-eb7157cf737d,65521602,Rua São João,76,Apto. 101,Boa Vista,cf5c7366-7d19-4f43-bda0-0f8678d20544
d3bc1b68-fa8a-425a-adaf-11b47c70ef48,13209531,Rua das Flores,1635,Bloco B,Jardim Paulista,933243f9-4aec-4288-af69-4d6ecf0cc16b
e5d0d883-addf-4ed4-a2df-4085847992fe,51609653,Praça das Flores,1353,Apto. 101,Centro,8889ee61-9c8c-4e5f-9609-430d512666b1
0fe95acb-3810-4044-afab-23a7972af687,73479134,Alameda das Flores,382,Conjunto 12,Jardim Paulista,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
d4ddc30c-41ea-4666-99e0-241ca178c182,83888580,Estrada das Flores,277,Bloco B,Pinheiros,8889ee61-9c8c-4e5f-9609-430d512666b1
74dccb78-bc43-4e7f-b32b-b2826371abbd,21153819,Travessa São João,1339,Loja 5,Lapa,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
66bcd194-ef9d-45c0-9bc7-fbd081e74159,37893303,Travessa XV de Novembro,949,Sala 302,Jardim Paulista,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
9c740b79-2c57-49ae-8a25-62afac6f6bf0,55436733,Alameda Ipiranga,368,Casa 2,Pinheiros,8889ee61-9c8c-4e5f-9609-430d512666b1
cae8e5e3-e79a-47f1-9c64-75e74e84acd7,86169584,Avenida Ipiranga,1719,Conjunto 12,Jardim Paulista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
0fab8d20-bf7a-4506-bab3-2b0456d331dd,15706858,Alameda São João,1085,Galpão,Santa Cecília,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
141e21d2-810f-49f5-973f-520104be45be,17224563,Travessa da Liberdade,1330,Loja 5,Pinheiros,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
0b99cf39-974a-4721-96d1-8f24538f0067,35634117,Alameda do Comércio,930,Apto. 101,Itaim Bibi,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
2425472f-3b1a-424f-856a-f5d059099591,88055703,Avenida XV de Novembro,470,Casa 2,Boa Vista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
8047c757-c6bf-4565-9a1f-97904d46c841,18423340,Praça Ipiranga,1325,Apto. 101,Centro,d43066d2-5762-4fa1-af9a-2258511482f7
cbcd88bd-b87d-462d-a28e-6f362fcd4ef4,72215359,Alameda Brasil,733,Conjunto 12,Copacabana,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
69fad57b-5415-4ec6-b382-a08a52f4754c,49125712,Alameda dos Andradas,818,,Savassi,cf5c7366-7d19-4f43-bda0-0f8678d20544
20d683e4-60ea-40f6-95d9-9c16a4e5fd89,72390527,Rua das Flores,1914,Conjunto 12,Savassi,f1a62904-d784-49e4-af77-6f085917d482
fefb1ceb-6b6b-4953-a641-0b15e95e6e5e,98455429,Praça São João,1826,Fundos,Jardim Paulista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
20fafddd-0136-47ce-acea-21ec28e425a2,81710728,Estrada das Flores,1827,,Santa Cecília,933243f9-4aec-4288-af69-4d6ecf0cc16b
137655cc-9ff6-4111-b249-fb1b113cd200,92002303,Praça dos Andradas,1237,Galpão,Boa Vista,8889ee61-9c8c-4e5f-9609-430d512666b1
bd5c3b94-297b-4aac-a20b-c1c9567d0bf0,58079416,Praça Ipiranga,1772,Loja 5,Moema,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
8e676d7c-5b52-46ef-90e4-f88f579764af,49619913,Praça Rio Branco,252,Conjunto 12,Pinheiros,3f725fe9-ba1f-4f8f-8542-1582e80c3724
cb66281c-6095-4a84-84fc-ee9485db52d9,11592889,Travessa São João,550,Bloco B,Boa Vista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
7cb80593-6561-4cb8-b7c0-d5d0f9f1f02c,46290705,Praça Brasil,1484,Galpão,Jardim Paulista,3f725fe9-ba1f-4f8f-8542-1582e80c3724
2b3e8632-b684-4a04-93a1-57f379b9f691,52566307,Rua Ipiranga,11,Sobreloja,Pinheiros,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
f033948e-f65b-4e43-a89d-329540ef38a3,20086364,Alameda da Liberdade,1029,Apto. 101,Boa Vista,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
8a77f391-56c7-46b9-93b2-13eb456958cd,40656702,Estrada XV de Novembro,145,Loja 5,Savassi,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
1e351746-c18c-411b-a9d1-9bdae173b511,61238650,Travessa da Liberdade,30,Conjunto 12,Pinheiros,f1a62904-d784-49e4-af77-6f085917d482
e78a9500-4faa-4729-aa29-03d2daefd02f,37533409,Avenida dos Andradas,528,,Copacabana,f1a62904-d784-49e4-af77-6f085917d482
4ce6aafa-59b8-41b4-8a01-15c7a1f80877,48045743,Rua Brasil,1656,Loja 5,Lapa,3f725fe9-ba1f-4f8f-8542-1582e80c3724
b1769e48-6a63-4dca-9ce1-b4549f50ca26,56685135,Alameda Ipiranga,350,Sobreloja,Lapa,3f725fe9-ba1f-4f8f-8542-1582e80c3724
1402f3be-a5ed-433e-954c-33f66e53a1ac,15658584,Estrada das Flores,898,Loja 5,Centro,cf5c7366-7d19-4f43-bda0-0f8678d20544
7dce15ba-3ccc-4fa1-bf5e-0ee1f11c540a,86343456,Travessa do Comércio,1288,Conjunto 12,Jardim Paulista,f1a62904-d784-49e4-af77-6f085917d482
e5a0635d-de72-4e3d-9b14-4185f9dd1cd7,55085434,Avenida do Comércio,1726,Casa 2,Moema,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
35248417-bfc9-477e-a230-ddc4f9e6f5e4,88600701,Travessa Dom Pedro II,43,Galpão,Jardim Paulista,3f725fe9-ba1f-4f8f-8542-1582e80c3724
d2f57c49-90d2-4a8d-a08e-244eefe015a6,17828296,Rua Dom Pedro II,787,Apto. 101,Boa Vista,d43066d2-5762-4fa1-af9a-2258511482f7
6f2f5a72-4eed-4787-93a8-8a7805d74162,58255112,Travessa Dom Pedro II,90,,Savassi,8889ee61-9c8c-4e5f-9609-430d512666b1
e57bfb1f-b654-44c9-94c5-2a1e16326241,82761133,Alameda Ipiranga,411,Bloco B,Itaim Bibi,933243f9-4aec-4288-af69-4d6ecf0cc16b
389352fd-e680-489d-b695-0bb24582ba0d,40775511,Travessa do Comércio,486,Fundos,Santa Cecília,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
0228bf64-6b09-4c24-a9cf-46aeac0a6b91,36693938,Avenida Dom Pedro II,149,Sobreloja,Copacabana,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
62fe7776-719e-4e4c-9265-b525f5b788f4,11579902,Estrada São João,36,Apto. 101,Savassi,933243f9-4aec-4288-af69-4d6ecf0cc16b
94b97791-fcb5-41cd-afd3-a532b7e98ad0,84153775,Travessa Ipiranga,1692,Casa 2,Savassi,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
b4166894-96f6-4afc-8965-8754349eede7,70160913,Rua dos Andradas,1559,Bloco B,Savassi,cf5c7366-7d19-4f43-bda0-0f8678d20544
29a819b4-1487-40cc-8a6f-e8493f82a214,88562346,Rua das Flores,1580,Conjunto 12,Jardim Paulista,933243f9-4aec-4288-af69-4d6ecf0cc16b
7459806a-a525-4e24-bcd0-e3b34b99e728,82590919,Alameda Rio Branco,1886,Casa 2,Itaim Bibi,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
1954f973-b5fd-4493-a9c8-81878ea89ec7,51139597,Praça Brasil,1548,Bloco B,Itaim Bibi,933243f9-4aec-4288-af69-4d6ecf0cc16b
320fbc9d-0e2a-4226-baa9-472006ffb9c0,49892854,Rua Dom Pedro II,967,Apto. 101,Copacabana,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
cda5d13f-b613-4825-9e5f-af86132d41d1,13090876,Praça da Liberdade,1309,Casa 2,Lapa,d43066d2-5762-4fa1-af9a-2258511482f7
a0b0218a-8228-417a-9999-bd213ce54b6b,59514682,Avenida XV de Novembro,606,Loja 5,Boa Vista,8889ee61-9c8c-4e5f-9609-430d512666b1
32dd0a5e-eede-4e89-b863-55b855e1a965,24726480,Rua das Flores,982,Casa 2,Savassi,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
59f8a6bd-dbd7-4ef9-8c98-7390714ce44b,37031131,Estrada Dom Pedro II,351,Sala 302,Lapa,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
3fba1e79-4cb9-4da2-8d1b-33dd5ef34d27,96521316,Estrada XV de Novembro,528,Apto. 101,Itaim Bibi,8889ee61-9c8c-4e5f-9609-430d512666b1
be0df1ad-1ecf-4163-bf74-e798acbb6c49,79683461,Estrada das Flores,183,Apto. 101,Savassi,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
2df45733-62f5-4253-8a8d-78088ebbf7ec,62059393,Travessa do Comércio,1918,Fundos,Savassi,f1a62904-d784-49e4-af77-6f085917d482
26121f65-7a53-498e-aca8-f3f4b945a153,42160169,Avenida Brasil,376,Apto. 101,Centro,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
9e097504-09f3-4198-a18f-a87977594319,38869398,Rua XV de Novembro,723,Sala 302,Santa Cecília,3f725fe9-ba1f-4f8f-8542-1582e80c3724
efbbac63-8f22-40f3-abf9-140161f1fcaf,85155152,Travessa das Flores,213,Fundos,Santa Cecília,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
8b10b500-c073-43ea-8492-58afb0b2e4d9,57362525,Estrada Ipiranga,702,Fundos,Centro,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
a32c2002-b1c4-4099-8991-dcc698668a30,94254405,Alameda da Liberdade,1627,Fundos,Pinheiros,3f725fe9-ba1f-4f8f-8542-1582e80c3724
39f29c61-142a-4789-b321-e32d326406f7,25303502,Alameda Brasil,199,Galpão,Centro,3f725fe9-ba1f-4f8f-8542-1582e80c3724
358440fc-2c3e-43ce-a530-daee6e4aab3e,88857604,Rua das Flores,1122,Bloco B,Copacabana,cf5c7366-7d19-4f43-bda0-0f8678d20544
8bcbb141-3fb8-4fa9-8e01-f7f8d73dd671,71724994,Estrada Dom Pedro II,3,Fundos,Moema,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
fd8cf121-1fae-4a1a-b83c-04d14e75f105,96206235,Rua XV de Novembro,1535,Conjunto 12,Santa Cecília,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
d29e53aa-ec6c-4717-9e57-19358df76488,88048864,Alameda das Flores,897,Bloco B,Moema,cf5c7366-7d19-4f43-bda0-0f8678d20544
9eaeb434-a7d0-4408-b6c4-8afbdfad62fd,56985142,Estrada São João,555,Loja 5,Santa Cecília,f1a62904-d784-49e4-af77-6f085917d482
