ID,ESTADO,NOME_CIDADE,CODIGO_LOCADORA_VEICULO
544c4e9a-3822-4d67-aff0-f1e838fe8c90,MG,Santana da Vargem,7D7B4F6F
1e0c4a9d-3197-496e-a180-b8cc224ef159,MG,Santana de Cataguases,77874406
8ce04617-7570-4d58-94c6-8435d85fd8d0,MG,Santana de Pirapama,17A94E93
e0055431-488b-4deb-b1a0-56a4286622f8,MG,Santana do deserto,DE4A4CDD
18a9283b-08c3-4a32-a201-1f0c10696cf9,MG,Santana do Garambéu,4CE1FB74
c9154ed8-38fc-49e0-94a5-6434c9cdd9bc,MG,Santana do Jacaré,078FCE98
b586a49b-d931-49f9-bd18-28ee76d8b3ab,MG,Santana do Manhuaçu,C1C598A1
869c4785-4918-43bf-a99f-c039deb562e3,MG,Santana do Paraíso,88FF54C2
a1da6a41-8449-49cd-92b1-1f6f011592ce,MG,Santana do Riacho,D7404029
83daa32f-154e-415e-b56c-c925cb6ad710,MG,Santana dos Montes,6CCC461F
ddc708c1-6694-439b-9c42-5103f46bdf9a,MG,Santa Rita de Caldas,F37DB631
e382a080-4fea-4283-ba00-8e9da76de2d5,MG,Santa Rita de Jacutinga,06C23DA9
c344eb04-c331-471f-b1eb-0b4711350bfd,MG,Santa Rita de Minas,07FE67E0
560196bb-f8e8-4d9d-8ba9-e1d7b33a9e58,MG,Santa Rita de Ibitipoca,348ABEEA
c134b5d5-b313-409d-8d71-0a2ee1801bc4,MG,Santa Rita do Itueto,D62FD31B
c7a04273-2f44-47e5-942e-2cd8aed1fc9d,MG,Santa Rita do Sapucaí,3C3ACB57
f9338a91-5303-4b12-8117-099795124a21,MG,Santa Rosa da Serra,B877479E
f308a185-7f9b-4c4c-b9b5-4f92daf15182,MG,Santa Vitória,075B38D9
3179dcf0-3429-44ef-a4da-adec82301f63,MG,Santo Antônio do Amparo,83B93762
e0c663b3-a2ed-4426-9fe2-632ca3c2431f,MG,Santo Antônio do Aventureiro,D3464389
9e04e390-685e-4cbf-8d94-4980cd0315f9,MG,Santo Antônio do Grama,59E1A7E7
37854f36-5728-41e1-822d-68d37bde3a57,MG,Santo Antônio do Itambé,0C681328
68911cd3-6fb5-4772-93e8-1431aef20661,MG,Santo Antônio do Jacinto,D70D6288
6f330da2-c04f-4393-a585-a874326199d4,MG,Santo Antônio do Monte,1E24AA32
7bca83ad-aded-469b-90fb-281466162955,MG,Santo Antônio do Retiro,6373D48A
3608a186-b63a-4ee4-8bd5-cbd1f42dc60e,MG,Santo Antônio do Rio Abaixo,88C2D83F
de5db654-7776-4871-aaa8-05bc3894a715,MG,Santo Hipólito,3C0008C2
7d592a38-35a1-44ed-b70b-9980b0d4ace4,MG,Santos Dumont,F04D5155
9675ba41-4257-401e-b296-3ad88460861e,MG,São Bento Abade,1F1A1CE6
afccbc70-e487-4d51-a86a-bb8cc794dbbd,MG,São Brás do Suaçuí,74A1EA0C
4049ee14-676f-401a-bf7c-dd8debe82d12,MG,São domingos das dores,FBDF29AA
d7320394-3c21-4190-ae94-1c4691ca0bb1,MG,São domingos do Prata,25790081
0f383ee3-dc25-4cef-87a6-ad6f2939872f,MG,São Félix de Minas,790E97A4
a1ae4645-66ae-435f-95d7-e594314f8a87,MG,São Francisco,18CB1846
6fbae7fd-55f7-4fb5-bc6f-965c5bd92b6e,MG,São Francisco de Paula,9CD8BE41
c81168e9-ce9b-456f-afa7-5ab8438a9d6d,MG,São Francisco de Sales,810DE72D
94f81d6b-39b7-4c60-8086-59109721a993,MG,São Francisco do Glória,4D944064
65fc989f-a933-4f31-b096-82b200f46c9d,MG,São Geraldo,90605AD2
20ef9553-6e33-46fd-90e4-850eb25829a2,MG,São Geraldo da Piedade,2E2472A3
ee4a9b51-5942-4e2d-893a-63d020b18996,MG,São Geraldo do Baixio,7C037707
0c8b8404-af6a-4eb5-91de-69c506aa7558,MG,São Gonçalo do Abaeté,2C155FF9
a38d030e-47ac-4064-ad79-966fac15808b,MG,São Gonçalo do Pará,56A10C93
6f26319c-7c63-4bd2-abba-56c89a1662ac,MG,São Gonçalo do Rio Abaixo,78D7F90A
293df530-d647-442c-81ea-c1d265601519,MG,São Gonçalo do Sapucaí,DDE17E0F
3e257cb5-a2d6-4fa6-8f60-9b5105d010b2,MG,São Gotardo,52426E99
e2344354-a957-4175-85c8-f8e94aa34ca1,MG,São João Batista do Glória,BB8A83D8
f8d793f2-aa3b-4ec5-968a-6a120cde23a5,MG,São João da Lagoa,E4E2309F
986775ff-11cc-4dac-97fa-76766f61537c,MG,São João da Mata,41E7EA92
6cc7ea4e-14e1-4bf1-b148-85a671bfda9f,MG,São João da Ponte,224A4EBC
3c0c7e7b-9183-4497-b1c7-4f4c05459ced,MG,São João das Missões,E79D3A27
af1f8a57-edb7-4c14-862b-88a0ba700007,MG,São João del Rei,BB844C9D
f9702fd3-708e-4201-bc59-506b0871b874,MG,São João do Manhuaçu,445000D1
b358079b-52c4-47d2-a3aa-a99cb6d2410c,MG,São João do Manteninha,903D1458
91b5b9e9-9d76-45c0-8334-06a6124f6b69,MG,São João do Oriente,B5B11E99
c81d02e9-beeb-46bb-b593-7c79f92da8af,MG,São João do Pacuí,437053A2
091a326c-5bb0-4978-9365-c07eb2120e93,MG,São João do Paraíso,D92CA696
0a14d3fa-59e2-4785-b3fd-1c4e74f075c6,MG,São João Evangelista,9F171E55
4053ff3e-c850-4ab5-ae3c-314812fc141d,MG,São João Nepomuceno,3A56805F
6326d8dc-23ec-4372-ac5f-bf1242d7345d,MG,São Joaquim de Bicas,C0DF9868
0c2a4088-888a-4163-a924-fb84e8325b4f,MG,São José da Barra,1566D0D4
089414e2-8dc6-4e9c-8a48-f4dab82fcc06,MG,São José da Lapa,548F06F4
e0592b32-ea13-476a-99b0-ae4756d7a2f0,MG,São José da Safira,E4302903
8942176a-b1d7-4fec-bb48-feb4104cbb0e,MG,São José da Varginha,94672DF4
11d992ec-21d1-4d9e-9dda-7d115ab3744d,MG,São José do Alegre,8B3B5539
fba372ea-7304-4094-a6bb-ea174283113d,MG,São José do Divino,5BE99CB8
7ded6112-bd7e-468f-871f-5901098b332f,MG,São José do Goiabal,CC4E2605
b4bb7ee2-392b-47b9-84ab-d25fdd05d112,MG,São José do Jacuri,A5A54642
e9f25609-0a8b-4bd7-ba83-f5a9dda787c4,MG,São José do Mantimento,70807773
ae6d5f9c-6a4c-4644-9595-ab14939d086a,MG,São Lourenço,91AA8C77
506c0597-805f-416b-9ec7-d97d1cc081d6,MG,São Miguel do Anta,874E1DE5
6de5410a-9ff4-46c5-8352-16496a5caa12,MG,São Pedro da União,B6157F9D
361bcff9-1b34-4d37-b2d9-2d08c0c5d909,MG,São Pedro dos Ferros,CF158FCA
aba4b368-c499-41c7-b9a4-67fc066f045c,MG,São Pedro do Suaçuí,4B2D1183
3368566b-fbdc-4520-8b61-f088a9af49dd,MG,São Romão,4F3C65B5
2e111c4b-92e7-41f9-803d-06b6f3326971,MG,São Roque de Minas,372699F2
c09310d1-8e72-4cbb-abdf-0d31bb0e8dc2,MG,São Sebastião da Bela Vista,B0128A55
3ff35777-46a5-4585-9b8e-c907224b36e3,MG,São Sebastião da Vargem Alegre,029E9C12
70c3b963-a6da-4e6a-86d1-fc5deac4ace7,MG,São Sebastião do Anta,123C40B6
64963d18-ab16-4a71-bfaa-b9624d31b65d,MG,São Sebastião do Maranhão,28406F05
89e00aab-90f5-4f7a-a95a-61e887b8e5ca,MG,São Sebastião do Oeste,7B824501
3bc0f80b-a59e-4fea-90b9-aa11d7c817ae,MG,São Sebastião do Paraíso,FAA425EC
c72391f4-2cd2-4ce3-b912-1e113617a2bd,MG,São Sebastião do Rio Preto,EA4B3741
df22edfe-d58a-44f7-8a6f-8c72fab1dc19,MG,São Sebastião do Rio Verde,BCEA04EC
bec6c8a9-35bc-42cd-9f26-627c1b8ba745,MG,São Tiago,33FA6434
3422e326-88e4-4f37-8094-26bff67dd44d,MG,São Tomás de Aquino,78B08FE8
5c1f23e7-bbc7-4788-88a8-290eae45253e,MG,São Thomé das Letras,1A0F2A52
88ebc334-a6a3-4b57-8e16-ccc8b4ffb471,MG,São Vicente de Minas,4AF98ED9
5ff09da6-0072-4676-9ff6-2f424a8936cb,MG,Sapucaí-Mirim,957A8A50
ed858013-056f-4514-a417-b19fe08ab39e,MG,Sardoá,4E23EAC5
66765528-6e69-4c7c-a4c7-2524fce20abe,MG,Sarzedo,72322C5D
09d992d4-06a0-4e5f-954f-6d75370d0846,MG,Setubinha,6C18DFEA
8736ff7d-49c1-46d0-9543-05cf22886cb9,MG,Sem-Peixe,E9FF0912
7546c2c7-15be-48ce-b98d-c07d38b55194,MG,Senador Amaral,2B5326AB
9aeb1156-9547-44e8-bc85-04b8c3caae61,MG,Senador Cortes,931D0BA0
45d013cf-c0ed-4536-b803-4ca55d22bcbb,MG,Senador Firmino,3D99D5B3
bb061ad0-f468-4778-942d-ccde77ae1c24,MG,Senador José Bento,A6DD0176
c67b25a8-94a5-4070-9777-bf7845139caa,MG,Senador Modestino Gonçalves,B468C9EE
ef0497c3-a79d-4d09-8a97-4f5dc02873f3,MG,Senhora de Oliveira,EE8EA7F4
eecbb459-bd4f-415b-a78a-be374f0d5881,MG,Senhora do Porto,AC4F87F8
4f51913e-ae26-46ed-a266-ed12ec7ae970,MG,Senhora dos Remédios,6BF54782
786cc5cb-3901-4d3f-aeff-5228d51f8653,MG,Sericita,A02EC9C3
a9bde8a9-4e1e-4898-9ae1-6241e87c45bf,MG,Seritinga,F9CC7ACE
8dc4acf2-9bfa-4daa-94ad-867f6cfb3ff6,MG,Serra Azul de Minas,60B5B8FB
dad0f147-c127-4f8f-b63f-6763f1e7b8dd,MG,Serra da Saudade,4D5CD9BA
b95490c6-9100-47fb-aa80-c2d1657b25dc,MG,Serra dos Aimorés,58E5C277
555c0b90-e3b1-41af-b910-bbcff45c62c6,MG,Serra do Salitre,2F7D4C0E
8755b909-0a86-4933-ab1e-e250f1db0b58,MG,Serrania,F5CEE10C
d7d803bc-fa4b-459c-bcce-1066e6831186,MG,Serranópolis de Minas,CD29397B
1e82880c-b237-425b-bda0-3a35144d0a31,MG,Serranos,56BC8720
70ba9cb5-a9cc-470c-bfcd-8f81a1f733cb,MG,Serro,953EC948
a89854da-4554-4240-92de-b266dfbfab53,MG,Sete Lagoas,861B35BA
704a96d5-8416-4589-a315-67bb00bc18b0,MG,Silveirânia,DD3B53FB
e5a8b75d-4c61-45e1-acdc-837491061bf7,MG,Silvianópolis,F8145D4C
c4806974-0fb7-4bd1-b3d0-671890bf23da,MG,Simão Pereira,CE711015
d34cfc6f-b632-41bf-a9a0-bfb65a9c1157,MG,Simonésia,950FA21B
300c794b-ab44-4b95-9c8b-b7eca66bfdc8,MG,Sobrália,0D7E3DA6
0b4a3401-02e6-45f3-8cdd-b88496ee67c7,MG,Soledade de Minas,57B90250
ec9497f8-6ed3-4a8a-b964-7baffef7dd86,MG,Tabuleiro,38058EB4
6a264d6a-29aa-43e8-98c8-e9f6401d5ad0,MG,Taiobeiras,2CD7E093
2cb4db71-b2e2-4988-8274-3bae69eeb798,MG,Taparuba,438D73DB
7f8664f7-396c-4f55-9b3f-b6178a2cf445,MG,Tapira,DBAD9354
27db8267-d4bb-485a-8c66-97806ff3e218,MG,Tapiraí,54F4D854
ccaa2e56-d4c5-45ce-89c3-2059d290f554,MG,Taquaraçu de Minas,12CC6856
c8f33b30-37ab-48a0-86e8-246beced91c1,MG,Tarumirim,B19EA31A
4f6e7314-f049-484a-87fd-f00d0b4a2991,MG,Teixeiras,7482266A
c78ebb2a-4c11-4bf8-be1f-03d165e46281,MG,Teófilo Otoni,F81C83B3
bc7bbd9f-09a7-43fc-b9a1-8afe2f1beec5,MG,Timóteo,509E8A1F
adac99fc-d05b-477d-b50a-114438eeb10a,MG,Tiradentes,8C6E3778
e6eab071-71bf-46fd-b6ac-0f537356b65a,MG,Tiros,737FCC91
38ae0c72-427a-45a4-9cd6-1388f83fe326,MG,Tocantins,657EC2A3
50e401c6-3fff-484b-ac58-d0ec9b220453,MG,Tocos do Moji,7B9878E4
efef84c7-9b44-4d95-97bb-f9bb0fed1256,MG,Toledo,304CC5DA
b1ccb50e-4903-4065-b1f9-31f2a0899a74,MG,Tombos,55B9C225
61ee53ff-7ee6-4672-8c6a-3a8d291ab291,MG,Três Corações,C52ED999
a19d9448-cd49-4821-8036-edab27f31be4,MG,Três Marias,19625340
1324bda5-a7a4-425e-b2e3-5f2f5fa8e053,MG,Três Pontas,6BA0FDCD
a9404b08-045d-4307-8d85-ac942c98eddf,MG,Tumiritinga,88CBCDF1
42cf6ca1-eb2b-4e70-a015-9d20aacf736d,MG,Tupaciguara,421CAE03
0750bd71-ca0e-4346-b1e3-f0940bdbc80c,MG,Turmalina,F0E3C5E0
1ab3f601-5ab3-4727-a588-368e4b631b58,MG,Turvolândia,D4DC462F
5bbb2164-073c-44d6-ace9-c52c5765a916,MG,Ubá,BC59654A
a4a01339-6970-40e8-99d1-9a6e132165f9,MG,Ubaí,803A957A
92d573ea-cd66-419a-b2d5-cb74870da593,MG,Ubaporanga,B691BC4C
354d3f5a-eb3e-44cf-baf5-f70fb7893f99,MG,Uberaba,3E64B4EF
5f05dbbe-05e1-48e8-b368-ce46da0cdf48,MG,Uberlândia,95844B67
e205d8d4-da65-40b0-8e90-f4f567f0c92c,MG,Umburatiba,048CCD11
fcb8e563-ad45-4581-991c-d4653ed38430,MG,Unaí,07DFAFB6
4660633f-2673-4627-b37c-b1ec9c7de562,MG,União de Minas,151EFAD6
b2292b7e-06d2-450d-928a-7b173ee89fd1,MG,Uruana de Minas,964FA4FD
b5598360-24c6-443e-968f-a72b1e71d7ca,MG,Urucânia,15A7B63C
4edbad76-529a-4ccb-bb8a-b85a52a46629,MG,Urucuia,3E804F9F
021c4ede-7a5a-4129-a61f-24282d2fea3e,MG,Vargem Alegre,928EBA72
0d0fe48d-6ddd-4dda-ba0b-d7952d3c6451,MG,Vargem Bonita,7806FFB5
5bb0bdc4-9a07-433b-be90-e8f81701c721,MG,Vargem Grande do Rio Pardo,3E25B4BB
7742c2b5-b982-4cea-ae85-cba0d96ccc82,MG,Varginha,D674D399
6f5d27bc-35c2-459a-905e-a9435cae07d8,MG,Varjão de Minas,66FF67C2
ab85e81b-4795-4c48-aa05-b00e37e6ee36,MG,Várzea da Palma,96542773
11cab5bb-425b-4dd8-9fce-28f2b1b281a4,MG,Varzelândia,E9B995D1
1131422a-ea3b-4497-b599-ae3cad042983,MG,Vazante,4D91298B
5dc34535-1913-49e7-b5b2-ce11115332f5,MG,Verdelândia,52E6416D
960e0452-5b96-4a66-95b1-17aa74f3d609,MG,Veredinha,0C3AAA7E
bba2e788-3077-4f5a-8add-30cfec748dce,MG,Veríssimo,546A0F6B
fc78a9c7-6c36-4d43-97a5-0a3014ef08f9,MG,Vermelho Novo,15B576D7
ae21a91b-16a6-47a8-9fcc-311463e3dbce,MG,Vespasiano,2B83D1B3
2a038644-1a7d-4e95-9c61-49709744b3da,MG,Viçosa,18301801
3441026e-10be-4cb8-95bd-725db6c46424,MG,Vieiras,0BEF5DCD
9589a00d-f023-4641-8c7a-f2c9d58c9962,MG,Mathias Lobato,025770A4
eab63749-2b67-4f36-a5c1-ffaca4041cbf,MG,Virgem da Lapa,D9A52731
edd85120-c4ff-4bf0-bbe2-651155b6d71a,MG,Virgínia,54DE2D99
97bb9fc9-73a2-48f7-a208-bdb78f843330,MG,Virginópolis,1D7B4C68
25db9d51-b0a0-47e1-9598-0553728b0cde,MG,Virgolândia,EC173359
6eefd01a-46dc-4ba9-bdbe-02e3e20d56e0,MG,Visconde do Rio Branco,B8200137
291204cc-f9c0-4d1d-859a-920000f4a322,MG,Volta Grande,C71B2255
49981fd8-17b4-47ce-be1f-f99a82ac0d0c,MG,Wenceslau Braz,118AFB57
3d5c46a2-89f5-4dd2-b940-e6021cb7aec2,ES,Afonso Cláudio,0E9BD95F
b0c269de-9da8-4c37-8238-92ea65561ecd,ES,Águia Branca,854CE14E
f119b25d-c247-4523-a2f2-6e7c1ad371d5,ES,Água doce do Norte,1DE14EF7
a50ca3ab-5cf0-4483-9bc2-43ce01ab9c65,ES,Alegre,AB8D0804
a4f74093-3fe9-44be-a406-ba1dd2aa6d4b,ES,Alfredo Chaves,492FA241
af28544b-1a31-44dd-8daa-49953e056ce5,ES,Alto Rio Novo,5DA0A826
16eecc54-559d-46a8-8804-acc1bd30c04c,ES,Anchieta,F4E6247C
11a06c61-8ba0-4b2c-97ca-d9acfa3f1471,ES,Apiacá,A7D16789
3101f99e-d1ad-4196-9dbd-f70ad814eb74,ES,Aracruz,6ABC2F58
67cbaa94-cae3-477e-be3a-e29b7ad5297a,ES,Atilio Vivacqua,16423C46
ffcd66ab-e026-4f23-848a-ce50faa8ab97,ES,Baixo Guandu,792C3AFF
97f875d4-12f0-4314-b5e9-deffa09d5d2c,ES,Barra de São Francisco,E4610FEB
7a0a2c1e-07a3-4d5d-89d2-65254b7a6079,ES,Boa Esperança,A5ED5A58
16eb7b20-c9d5-42cb-a6c8-aa860e239007,ES,Bom Jesus do Norte,B83B92A6
f38bc277-b897-4b90-ab3d-8462fce27fcf,ES,Brejetuba,1158E61D
981c9dee-9e94-41b2-bbf6-5a0cbcfc49a6,ES,Cachoeiro de Itapemirim,3EA843BF
ebf5d57a-a370-4e50-95a8-169c257b231d,ES,Cariacica,05549DD6
834226fa-4258-4071-8262-d1544801b753,ES,Castelo,C43496C8
ecdd61d0-fdd5-4987-a850-8024ef6b883d,ES,Colatina,C8903BEB
0a70f273-d4bb-49bb-b874-ae045606ea98,ES,Conceição da Barra,1C83E4EF
42081557-c73e-490f-9e34-cd021f08cf80,ES,Conceição do Castelo,CAAED0C9
7a1d6a80-0a66-4d5f-a20c-9c0d48b20ef3,ES,Divino de São Lourenço,EB1338D2
a86d2958-5541-4495-871e-9ea7d7cbb485,ES,domingos Martins,576D3DC1
c378cf05-f823-467c-8b42-e2602faf3865,ES,dores do Rio Preto,FE86A152
28ba6527-a4b2-42ca-a5a3-f2bafc40c634,ES,Ecoporanga,70C66EDD
b7a0d944-6e31-4e0d-b885-b7e2161d227b,ES,Fundão,D5977B4E
b49c74b9-ab70-47c7-b0ba-9b00458fb02d,ES,Governador Lindenberg,F546ABB4
b926b3b0-d90a-47ea-a866-a74fa111f96f,ES,Guaçuí,C4C740F3
775d3eaf-a72d-41d1-ad3f-79d1ee73e685,ES,Guarapari,C29CAD51
7324474b-20bf-402d-b805-54fa4c5c9ee4,ES,Ibatiba,5CEFC93E
d2075751-b92c-43b5-8f7f-ecd7523466c6,ES,Ibiraçu,31D53CCE
d64009eb-6df1-40b2-820a-e6bede71c659,ES,Ibitirama,51B66A5A
82969dd1-ef86-485b-9f9f-b37ec386ff7e,ES,Iconha,F4D77649
788e7ad5-9650-42c0-922b-0a9f65c2b4b6,ES,Irupi,586F02CD
6f59b64b-2106-463a-ad9a-36b543b1cdc3,ES,Itaguaçu,22EE1999
498ab101-b24e-45a5-ab44-48a07c3ab37b,ES,Itapemirim,80053548
61d74f32-1b89-4e9c-8206-3f5d1c664394,ES,Itarana,BAAECE61
84ceb7e6-f44f-469c-855f-65dc4befc9f3,ES,Iúna,15A0896D
abcbbdbd-a436-4dc4-a79a-bd96066c73a1,ES,Jaguaré,EDA305F8
11e744bc-8e8f-4f06-be86-04033ed441f5,ES,Jerônimo Monteiro,C71318BF
ac2cf479-cfd6-4c54-a9d8-0e6ef4721754,ES,João Neiva,6047F4F6
31fe2041-3ba6-421e-9f2c-6497869f2dab,ES,Laranja da Terra,40BAEDD7
9ca81e55-392b-478f-ac4a-8dd7e283854f,ES,Linhares,C722A05F
1166ec80-2532-4280-a557-17c99015ed50,ES,Mantenópolis,D3A3C823
855712f7-ecee-4e84-bc80-d4fd0277896e,ES,Marataízes,7D83C3DC
aa3a218f-7e7d-4c6a-9e69-1ca250499bd9,ES,Marechal Floriano,C1770A82
e6321b10-6be0-42a5-85be-0f07e27ed6c2,ES,Marilândia,CCCB69DE
b2369bdd-9127-48a9-b902-dce2b2d5e639,ES,Mimoso do Sul,94F8D422
3eb2db8c-927b-4988-8cb7-70d0f76818b3,ES,Montanha,018D2DFC
6a3856dc-112e-4afc-9c3b-a419354a56ea,ES,Mucurici,E15B06D9
a9c79e7b-c538-4701-b2b9-f5d2a4dfc8ab,ES,Muniz Freire,B617186D
7bb6b9ef-0d0e-4737-aead-5c2d6da6c65f,ES,Muqui,403A6D93
aca31a08-aee5-4ea9-9b8e-8acc871b8501,ES,Nova Venécia,49CBDDE2
b215d2aa-a715-432a-a199-ce6eb7789640,ES,Pancas,DCCB1F69
f81ae9de-1803-477f-8275-8413aa2376f7,ES,Pedro Canário,F01994B5
8ef873e5-9f3f-4dce-9cf8-058e288b206c,ES,Pinheiros,D571DE40
aff25100-d3fd-43de-a29f-a33fb62181b7,ES,Piúma,9946C5FA
4fa876e2-83aa-4c19-9932-8a288cdd0ad6,ES,Ponto Belo,DAE47531
f4a449e1-8445-4663-9d18-6b485a2771fb,ES,Presidente Kennedy,CCCF31B2
8e52748c-db09-4821-bd58-023e1e3d06c2,ES,Rio Bananal,C285000F
eccbf664-7a5c-4436-9593-3fcd098da7b4,ES,Rio Novo do Sul,57895892
f08c13a6-06e5-417f-84dc-8a0ca3d3514a,ES,Santa Leopoldina,FEAB4107
0623a936-15c1-414b-853f-43b59dad9d2a,ES,Santa Maria de Jetibá,445D0173
5b945a90-7f26-4489-8a61-545c34bbd041,ES,Santa Teresa,ACBBC2A7
bfe47ce6-d093-4676-8811-9d7748199a64,ES,São domingos do Norte,280D82D9
b9ac4377-6dcd-44e6-9219-73bd6c2d9ebc,ES,São Gabriel da Palha,9D9F72E9
e500573f-a481-451a-bd1f-bee052a7b532,ES,São José do Calçado,89DEE1D1
17d3cc25-2d18-4bc6-a189-a65f188ea7dd,ES,São Mateus,C70B5F7D
b1746b19-b0ab-4e22-aede-055284d182c4,ES,São Roque do Canaã,7C8E38FB
7ed7b67f-a583-4bbf-b472-2b9e507db748,ES,Serra,E8C8B662
7699cfbc-b8ee-4f62-bfd2-75d505c0369b,ES,Sooretama,72BE61BD
f0a3f285-816b-4b52-a92c-89d38dbaf790,ES,Vargem Alta,C7E07093
1a7f2de0-acbc-4eff-af0f-bdd070d688a8,ES,Venda Nova do Imigrante,0101B245
24e35a9f-1eb2-4ebc-8fcd-315acbba81a6,ES,Viana,443E9F26
8f28cf80-2235-4188-90b3-0646c3b13bf0,ES,Vila Pavão,7FE35C8F
ca47446b-fe02-4797-bffd-9ab7672df703,ES,Vila Valério,47F5106C
5d19fb97-4b07-4e94-aa38-23905284be97,ES,Vila Velha,309A9055
676e47e0-8904-4a1c-a2c2-9491231d0815,ES,Vitória,F9C49C2E
2d2e4e88-a069-43b2-bc26-a147d898d477,RJ,Angra dos Reis,910CE9DA
d33cc6a2-38d7-4dae-a2a3-7afe6dea9a5d,RJ,Aperibé,EDC811D6
e68968cf-24ae-483f-a809-2bfd2f670191,RJ,Araruama,B0F59ABD
d45e1442-fe1e-4afb-9bba-82f4214d29db,RJ,Areal,FF764AB1
7a27c401-f5d0-41a7-bab8-9cc2544fbc15,RJ,Armação dos Búzios,F5BCF957
458be546-c9e8-47e6-a7f3-b47348a86532,RJ,Arraial do Cabo,2F90253D
75126c21-580e-4058-b5dc-0a5abb876caf,RJ,Barra do Piraí,42C7FCCC
dfd02ce2-f074-4548-a952-a45a02fd07df,RJ,Barra Mansa,7B73488F
d43291fe-41bf-4470-803e-988b07d32e01,RJ,Belford Roxo,D4502E5C
0d04df5c-ab10-4e12-b366-8e57a8cffc05,RJ,Bom Jardim,2FC25232
6d687867-6ab3-4607-a59a-482b5dfeaddc,RJ,Bom Jesus do Itabapoana,BF3592F7
15d9f5ce-d887-44f6-9a0b-486f8e29362c,RJ,Cabo Frio,DACB6257
3ecf1d5d-89ef-4d05-bee2-1ef8e8615433,RJ,Cachoeiras de Macacu,E2AB7D83
a2003251-5525-47bd-a56d-f17e38fde78c,RJ,Cambuci,2C804C11
beef9123-2e60-44f2-b82c-f1b3c1740ae1,RJ,Carapebus,23AD5AAA
48e38103-6dea-4d6c-bcf4-6b8e9089ec00,RJ,Comendador Levy Gasparian,A7020984
677cf3ff-fc42-4a1f-ab25-6ed7d5923657,RJ,Campos dos Goytacazes,92AF5B41
b2974cbe-cf22-42c9-a9e0-894562fb0f57,RJ,Cantagalo,44010A6A
4e689621-f82b-4f50-a0bc-92f7e564f64f,RJ,Cardoso Moreira,C9676B14
f46f226b-e4ae-4bc1-b428-aa7bc549eadf,RJ,Carmo,F5DB801E
054c5bbe-f99f-49ce-9afb-e4884d0e3d9c,RJ,Casimiro de Abreu,D7571010
07814c77-2faa-46aa-b05f-3a3c204e2caa,RJ,Conceição de Macabu,5ACD031F
ef198f40-0d05-4845-9b25-fc83cec5d350,RJ,Cordeiro,212AB416
95a8a609-b90c-4dee-92d5-b7c466a859c8,RJ,Duas Barras,616AA9B4
b538dc92-626f-4a65-aa2c-29c7922a9997,RJ,Duque de Caxias,736B60D4
5b5c65e1-666e-46c8-972a-348d8def65ca,RJ,Engenheiro Paulo de Frontin,88770982
319f99d4-5639-4027-83bc-cdbe892cd41b,RJ,Guapimirim,FB48CF7A
fc16791b-7d95-4124-9045-984fcea9043e,RJ,Iguaba Grande,29641D2D
0971b913-f331-4e34-afb7-55882ba26cf9,RJ,Itaboraí,B818F711
126e397c-a211-4b56-9c28-6a625be7fd52,RJ,Itaguaí,781E36AD
b0ca6cf6-4cc8-4acf-8dc9-3db354ef0d4a,RJ,Italva,37572757
9e269e6e-02f6-4d04-a6fc-be56bf9fc07f,RJ,Itaocara,2CCB799D
a27950ae-d86b-4d87-95e5-3dbf2a84d082,RJ,Itaperuna,B46AFEE3
cbadfd48-931d-47cb-9e12-17b85f2dcd56,RJ,Itatiaia,19DFAD8A
1e62808c-39a1-4f37-90fc-9ea773474e40,RJ,Japeri,0265587D
9e21ff97-a65b-466e-ac6d-6089f13ecf56,RJ,Laje do Muriaé,3D596271
2983f37f-7aff-42e2-b70c-e49fd24a3c27,RJ,Macaé,81A82B7B
379c4682-d630-461e-a6db-b7b29517aa69,RJ,Macuco,22BBAD3B
a45c8d30-5981-42b2-9533-6bdf054819ec,RJ,Magé,DA5934D7
f264aad8-3e42-446a-9b59-bb9f09845eac,RJ,Mangaratiba,12A4E8A1
26a440b5-42be-4ebd-9ee9-66de116d4785,RJ,Maricá,B1C8F3E2
1e2ae063-4e07-4088-98dc-0018c21c783c,RJ,Mendes,4083B9D8
3a9b8740-d916-49f8-b057-a33582b1f1d7,RJ,Mesquita,BCB1C477
45b561f1-38bc-4609-80f5-4754b502fb18,RJ,Miguel Pereira,87955285
772d0949-2530-4869-8d49-3fa3e9b436f3,RJ,Miracema,546E538E
e74f4952-b538-422b-9895-3182a8997890,RJ,Natividade,9BCA89E6
af904a7a-0c66-4c23-80ae-258ba2e88df5,RJ,Nilópolis,6C119123
623b03d1-d21a-4c5c-9889-bdb828527936,RJ,Niterói,19235BFA
d3311c1d-e2c0-4bc9-a193-c5e2521d932d,RJ,Nova Friburgo,B03E2714
85a78be5-6ff2-41f1-866e-7245f5851f2d,RJ,Nova Iguaçu,283C48D7
f62422d6-afe8-4313-986c-14c9a4fbe5ec,RJ,Paracambi,01F906FD
1fd025f3-dd56-4250-9c58-c67a5e7af6d1,RJ,Paraíba do Sul,D36BA2D9
984b955a-2d32-4681-8763-fa0800c4a752,RJ,Paraty,B77DD450
ac954a6b-44f8-4bab-a37f-2a85db77c919,RJ,Paty do Alferes,2543CDE3
7bde9250-70cc-4d7e-b44b-e1b910e318f1,RJ,Petrópolis,290D1F96
