ID,PACOTE_ID,NOME_HOTEL,EMAIL,TELEFONE,PRECO,ENDERECO_ID,TIPO,ID_PLATAFORMA
140233af-b8c7-4868-a56e-65ba12f57159,688a5862-5ba4-4a73-9d49-50ca127d1ab9,Hotel Mar e Areia,reservas@hotelares.com.br,(83) 92109-8765,920,47cc5d42-782e-40d5-8e5a-de8e5082f024,HOTEL,801247
a1d95f6e-ee3f-421b-9313-c2e5f6818e48,697cfc64-fbec-45d3-931a-0aa37520e901,Pousada Sonho Dourado,contato@pousadasonho.com,(84) 97890-1234,680,480abd14-7bf9-46d2-8dfa-20ac183464aa,HOTEL,12280786
859b274e-9c0b-40a2-bd6d-e3cb9a7f1475,698327aa-758b-41ab-978d-4b7b96b9f945,Hotel Brisa do Mar,reservas@hotelbrisa.com.br,(91) 95678-9012,520,483a6578-862d-4f46-b532-63859b7cc43e,HOTEL,9227638
7092a5ea-46f9-4365-9cb1-84e08038e469,6ae8b224-fe54-47c8-81e2-1969788db3da,Hotel Vista Bela,info@hotelvistabela.com,(69) 91098-7654,480,48520d08-df1d-4c22-8515-d40d99b0b78d,HOTEL,4932749
2bb690e2-b471-4719-9a7c-f14ae5c4550a,6b6fb261-6cad-4eae-a527-eb1e9aee1f6f,Pousada do Rio,contato@pousadadorio.com,(68) 99876-5432,330,486f9108-d78b-4933-a83c-d1af426b3893,HOTEL,6270657
74572f84-6de5-47dc-9e77-f309e34edb87,6c10b511-62cd-4251-a3c0-a4909045832c,Hotel Colinas Verdes,reservas@hotelcolinas.com,(95) 91234-5678,410,49387c44-4061-4ae9-acaa-67346f194152,HOTEL,13654198
b86d56c0-80af-414a-a720-3fbea7a75c08,6c440c22-a903-4801-b706-a4036033460e,Hotel Floresta Viva,contato@hotelfloresta.com,(96) 98765-4321,290,49df1ca2-2379-4e57-ab82-2e93128200e5,HOTEL,2500617
56232eba-5dfb-446a-a324-fab0c6efcf7d,6cc2f291-9c78-4724-ba74-81a9964ab671,Hotel Vale dos Ventos,reservas@hotelvaledosventos.com,(79) 96543-2109,650,4a19b6c7-a61f-4b26-87a3-99586dc2ba40,HOTEL,379872
459398ae-964d-4914-8f5d-cc84b0c55d55,6cc7c059-9b6d-49a9-aa72-e8fc74734663,Pousada do Sertão,contato@pousadasertao.com,(87) 94321-0987,250,4a9d905e-276a-4a03-aa20-02727fcac697,HOTEL,11231226
6e62ae27-06c1-430c-a17b-24b6e7e962f2,6ceb43e3-d1cf-462e-97a7-5ed05e0d24f0,Hotel Sol Nascente,reservas@hotelsolnascente.com,(86) 93456-7890,380,4b31523f-6636-4c5b-beaa-f3bb2e6e646c,HOTEL,12596074
da2853b8-ad10-48d0-bef0-72d7f7d8fd42,6d69321c-0b6f-4856-8cc4-1b19df9b208c,Pousada das Águas Quentes,contato@pousadaaguasquentes.com,(64) 92109-8765,1100,4be29174-fd88-49ef-b6a7-a831cc363970,HOTEL,3112443
eb3e802a-e46f-49c7-9730-bb900aaac774,6d9deb84-494a-4b7e-9dd8-f77f522a57f9,Hotel Ouro Preto,reservas@hotelouropreto.com,(31) 97890-1234,570,4c0ad6ad-257b-4c40-ac0a-8d5e1c7ac38c,HOTEL,434676
72a65a10-3c92-4cb4-89f8-9fafa10ca44d,6dc40e62-4f59-4cf9-84d3-4bd6a355637f,Pousada do Vale,contato@pousadadovale.com.br,(24) 95678-9012,700,4c37eb5c-5ed6-44de-8c34-72871c0c3c98,HOTEL,10774615
7c96f322-ff26-4261-8eda-c2649f3d403d,6ddd106e-ddd4-45f0-ac74-c3f28e9534e1,Hotel da Praia,reservas@hoteldapraia.com,(54) 91098-7654,950,4c848d04-cd36-4c83-a6c0-2212b049cc68,HOTEL,16548113
a403d3f6-13e4-4e3d-8372-daa8b6e79bf6,6f66c5d2-17ef-4752-869e-820e5d06b434,Pousada Litoral,contato@pousadalitoral.com,(13) 99876-5432,340,4ce6aafa-59b8-41b4-8a01-15c7a1f80877,HOTEL,3813059
083acba1-251b-475d-8aa6-7a633d7116d8,6fb07ff5-bf2e-4b04-a8e5-d4aa5a6464e3,Hotel do Bosque,reservas@hoteldobosque.com.br,(19) 91234-5678,490,4d04e0ef-256b-4bfe-8a27-251827acacf0,HOTEL,8659138
3435e609-a7fe-41fe-874b-058549001b82,701d2fea-09c2-4a92-ab78-3e36b423e53c,Pousada da Serra,contato@pousadadaserra.com,(47) 98765-4321,620,740e50e9-75b5-484c-9141-757f8b416d14,HOTEL,7920324
1bfdd40f-2585-474e-bed2-9dbcd6a22de1,703cee4e-b091-4b1a-bdb9-9010487e71f2,Hotel do Mar,reservas@hoteldohmar.com,(82) 96543-2109,800,4e704654-36eb-4daf-a359-2f3781a40aa2,HOTEL,13341380
80ad0c4a-a51d-48da-ab1e-d95029901c1b,706661bf-45ea-4b7a-ae7e-1e5ea3dfd3b1,Pousada do Sol,contato@pousadadosol.com,(75) 94321-0987,360,4ecbcf86-bfe6-4c79-9b40-10eb2565889e,HOTEL,12280786
4f980f44-219e-4b48-beae-0bfb9d2cd41a,7078ea12-5d08-4fa0-9af4-668b248c5df1,Hotel do Rio Negro,reservas@hoteldorionegro.com,(92) 93456-7890,1300,4efa1e7d-a854-430e-8675-f8c75c7d290e,HOTEL,13341380
8d34ff67-fe17-4178-8959-820b961a1354,71677bb3-1cc3-4812-a012-7b8f36d43957,Pousada do Pantanal,contato@pousadadopantanal.com,(67) 92109-8765,4500,4fe18cb0-59aa-44a5-8a4c-4fc167f723a8,HOTEL,13341380
5cf73e2b-f100-4d2e-a82d-3b6a5fd054b3,72022b26-548b-45af-a4d4-ca8e7d074508,Hotel das Dunas,reservas@hoteldasdunas.com.br,(85) 97890-1234,2500,502d56a8-95dc-41ad-b86b-c83b7a718c52,HOTEL,2500617
71265d56-e939-449a-86e0-1f56deae1dff,72139a00-4ccb-4491-8c0c-c266c4a5be8e,Pousada do Centro Histórico,contato@pousadahistorica.com,(21) 95678-9012,980,5038673c-7c9a-4eb8-8796-6b93295ed8ef,HOTEL,1163966
fa4b1c91-a1bf-4e17-a9c7-c8a2c4492c18,72ef17f4-4c22-42b9-b837-5af0a737a243,Hotel das Cataratas,reservas@hotelcataratas.com,(45) 91098-7654,3200,507619ab-09e1-4e39-a783-fbc666ef086e,HOTEL,9227638
c9ea8a7b-3ab8-43a3-abb9-a4bb0f42da8e,72ff50dc-7854-4b7b-b03c-808b10f1aa62,Pousada do Lago,contato@pousadadolago.com,(61) 99876-5432,720,508009b2-0219-4022-8bfc-47f4da00c445,HOTEL,2101251
5bf2c04d-8d7f-4205-aa5c-a79ce9d6f81f,73116257-16af-4f98-8bd5-ebdc39a2f2b7,Hotel do Vale do Vinho,reservas@hoteldovale.com,(54) 91234-5678,1500,50f85c5d-a725-4e04-9373-06777fdaa34c,HOTEL,12280786
950db3f3-410e-4a13-992f-a00d9b87cd71,7329e7de-2628-4ff7-8ef1-69dd7ca38883,Pousada dos Ventos,contato@pousadadosventos.com,(88) 98765-4321,290,51203fbb-7c51-454e-b4af-9a6766e526bc,HOTEL,434676
0e228950-e184-4249-b36a-e0cbb5a774d3,736a1811-e306-48a1-8a02-4bd15c2a7daf,Hotel das Rochas,reservas@hoteldasrochas.com,(83) 96543-2109,370,5137c810-a7c6-40b3-8624-11ac090053d9,HOTEL,10774615
b440c7af-fbe1-46bd-95f5-1d2206f1109a,74352a61-4223-4f99-803e-b10bdbd9c068,Pousada da Mata,contato@pousadadamata.com,(32) 94321-0987,510,522f35eb-7d55-4f76-9d99-fdab1f4d6187,HOTEL,3366415
a218c770-a6ef-454c-967d-ed0eb2282865,745eb1a8-ae9b-43f4-a973-61c07c9294b8,Hotel do Peixe,reservas@hoteldopeixe.com,(92) 93456-7890,640,5246a9b8-d594-4b78-94e3-3db97f902466,HOTEL,946444
d3d3c856-3d20-4de0-bd0b-e226d2e24067,7464964d-2d19-41c3-83b6-1e17b79066ff,Pousada da Montanha,contato@pousadamontanha.com,(47) 92109-8765,440,52ac82d4-6b0e-4c90-8a4f-4f66e404c0ee,HOTEL,1163966
4c8cbb45-9008-4167-ac97-3fbee782147c,74850037-daba-4b9c-9c5e-63b08bcf20e9,Hotel da Floresta,reservas@hotelfloresta.com,(92) 97890-1234,1150,52b0fa5d-2b42-4826-85a7-eb7157cf737d,HOTEL,13654198
7d8564e5-a7e8-43b3-886e-6b472758b0b6,74a91fd8-203e-42eb-844e-e901aa47ac01,Pousada do Sol Nascente,contato@pousadasolnascente.com,(84) 95678-9012,850,533c599b-ba46-42d3-b4a9-13ac35e4273f,HOTEL,14265763
ef073b94-779a-432d-ac4c-ea42d1b9594b,753ceb51-347e-4e28-8faf-7100ca6aab37,Hotel Maravilha,reservas@hotelmaravilha.com,(11) 91098-7654,2000,5366b5bb-91a0-4fa4-ba50-c3f75624db4e,HOTEL,8830905
320d5c19-7bdc-4e61-8f3b-f83dfc9c8574,765f6c58-692b-4b18-90f1-b029fb40937b,Hotel das Palmeiras,reservas@hoteldaspalmeiras.com,(11) 98765-4321,450,53967a98-aae6-433a-b115-69d0e87aa9c4,HOTEL,3534174
f5e2491b-4eed-4f11-ba8a-bb1ff8bc2ca4,774f6a5f-4c22-472d-a3e6-5838d3f41110,Pousada do Sossego,contato@pousadadosossego.com.br,(21) 91234-5678,320,53981c21-8b18-4497-bb23-555b955d3496,HOTEL,3112443
4af8a2b8-f3f0-4f12-b4b2-755cfeaf6874,77a28858-2987-49fc-8f51-92a4c960a360,Resort Solar,info@resortsolar.com.br,(85) 99876-5432,1250,54e7a10c-a3ed-4935-9abc-ec7de3135a96,HOTEL,3813059
39ddd306-1c3c-4f34-9290-5d0c11b7a6d1,783d75f8-be95-477b-b999-b132e44f5342,Hotel Estrela do Mar,reservas@hotelelmar.com.br,(71) 96543-2109,670,54ffebdf-2250-45f8-a2e4-4a46c675daab,HOTEL,4932749
fb0d271a-bc2b-4849-a4d5-852efaebefa4,78731426-c8bc-4942-909d-a08c440af024,Hotel Serra Azul,contato@hotelserraazul.com,(31) 94321-0987,280,55665ea4-db1c-4ed2-8782-ed069bfce813,HOTEL,379872
f6b23aad-17c5-46a6-97b8-30b1593cc911,79a0ca89-b5e9-47fd-9cf9-f71263524be9,Pousada Recanto Verde,reservas@recantoverde.com,(41) 93456-7890,550,55add2f8-c2dc-4cd4-8f21-8920408529fa,HOTEL,2500617
a35776f0-b3ee-4b3a-8dc0-448d7f6a5f2e,79a9490b-eed1-4171-be66-b7036f78f8ad,Hotel Vila do Mar,contato@hotelviladomar.com,(48) 92109-8765,890,563a5797-9ab2-495c-b1ff-fe935064f78b,HOTEL,946444
1742e3f5-ddcc-4af0-b90f-ba817e35a28b,7b44c71b-f717-4d8f-adef-cb43d8219bba,Hotel Pôr do Sol,reservas@hotelpordosol.com.br,(81) 97890-1234,710,56457f4d-5860-436b-912f-55fcc8afc2fe,HOTEL,602489
9e5d2e8e-c0e3-439e-b0fb-33f5159c4d08,7b674258-bd87-409b-83ea-8d6b62b5d301,Pousada Nascer do Sol,contato@pousadanascerdosol.com,(51) 95678-9012,390,568b889e-536f-42d3-92ba-42dc207cb3c1,HOTEL,8512326
f690a09a-14d3-4d54-b621-972b3f4eb918,7b68e798-56c7-40e6-86b8-e1ce6ba0eafc,Hotel Aconchego Mineiro,reservas@hotelaconchego.com,(34) 91098-7654,420,5748acaa-6238-48cf-a5a1-2a0940bf2f5d,HOTEL,13654198
9f6db588-af52-4d44-9b73-7f94d7d39315,7c94ec26-9e8d-4cf9-8a10-bbe96ea0a378,Hotel Paraíso Tropical,info@hotelparaiso.com.br,(92) 99876-5432,1500,577e7e18-7716-433c-abe5-619ab2c0967a,HOTEL,801247
4c5002c5-c9ca-4474-ace7-232cf5739ea8,7d55e6fd-9665-429b-a46c-f5b36c130fde,Pousada Tranquilidade,contato@pousadatranquilidade.com,(61) 91234-5678,600,5785e8f7-b5d3-4290-8e2f-d3c12ee8f991,HOTEL,9227638
9008c381-7cfe-4daf-82a7-1c785e4b2fbc,7d63d0bc-aab1-4af8-8261-3da7aa59da57,Hotel Mirante das Águas,reservas@hotelmirante.com.br,(62) 98765-4321,580,5791584f-c75b-4aa5-bd68-9fe82093fbf8,HOTEL,5629734
2bf6d069-4cb3-4b42-81a0-88f6a6b63683,7d7d94f7-619c-4185-b3d2-f462cb02b151,Hotel Lagoa Azul,contato@hotellagoazul.com,(67) 96543-2109,470,587a4f95-36df-43bd-a554-794a4a7a0b82,HOTEL,8617000
77d55c48-fa8d-4ef6-93e9-96791cd89323,7e2ec396-feb0-4f97-8284-628db6735959,Pousada do Cerrado,reservas@pousadadocerrado.com,(65) 94321-0987,350,58c47ffb-5f85-4290-bedb-7da24bb3dcfd,HOTEL,3534174
7b1f46ab-ad91-426b-b486-756b87ba09c2,7f0ffc97-41a5-4791-a30a-0e8f9d537330,Hotel Pedra Branca,contato@hotelpedrabranca.com,(27) 93456-7890,750,58eedcb9-c991-49d5-81eb-10ed2a62ddef,HOTEL,4932749
eeb2d64a-d12f-4498-a353-b5b51524b569,7f4bc512-c370-4417-a9da-bceb2814ccdf,Hotel Mar e Areia,reservas@hotelares.com.br,(83) 92109-8765,920,5908e38b-040e-486a-bcd8-c1014ed3dc76,HOTEL,7920324
afa9f8a9-218d-4878-90bf-3baf558c3a9b,7fb69665-03ea-4655-a225-47abc52b7d5f,Pousada Sonho Dourado,contato@pousadasonho.com,(84) 97890-1234,680,59111b30-3fa9-4b59-b129-97937e9d66ba,HOTEL,12596074
186be372-022a-493a-933c-6f200428e8d7,7fe1bbf6-812f-445d-90a1-0429c98e16ed,Hotel Brisa do Mar,reservas@hotelbrisa.com.br,(91) 95678-9012,520,593d7121-735e-44e2-b3c5-ee969f2a7f60,HOTEL,12596074
09e3c0ee-4796-4fbc-9b04-68a061d183b8,80021eef-7a82-463b-8df4-1521c386adb3,Hotel Vista Bela,info@hotelvistabela.com,(69) 91098-7654,480,594e35a7-cadf-45fd-a14e-8dcf8172b671,HOTEL,16548113
cadf7241-d6cb-4de2-a93e-9a56b1863ea4,8012a90c-f936-4763-8644-36b27b361964,Pousada do Rio,contato@pousadadorio.com,(68) 99876-5432,330,59613a58-837e-4437-8e80-23fe744ed9c6,HOTEL,3534174
3e1e91a9-1be8-439c-8d82-4028b65d0c8b,806029ff-af3f-42c0-b539-2b4a96c754b0,Hotel Colinas Verdes,reservas@hotelcolinas.com,(95) 91234-5678,410,5978a807-372b-499f-ae2c-7ed7d031651e,HOTEL,13654198
704805d1-e665-45bb-a367-83b919500496,806e7f2c-490e-440b-a839-94489282ce74,Hotel Floresta Viva,contato@hotelfloresta.com,(96) 98765-4321,290,59b5249c-d874-48b2-92a5-eb80b09cae7e,HOTEL,3366415
b87fb208-e494-4893-b48d-8f2b936902c2,807305f1-89aa-468d-b3a3-1d984989e434,Hotel Vale dos Ventos,reservas@hotelvaledosventos.com,(79) 96543-2109,650,59d7ebaa-83b3-4abf-81ef-6f3774351eec,HOTEL,11073461
8b55f235-085d-4882-a1df-c716639ca53c,80dc78b5-76b6-455a-8c89-df6c15854e4a,Pousada do Sertão,contato@pousadasertao.com,(87) 94321-0987,250,59ddec95-c054-4b9f-9c7d-b8d08c70c19c,HOTEL,8659138
5533131b-d67d-4b11-b4ba-3e55ed0d3c4b,817d1eb7-9e9c-4b7f-895a-59124432ade5,Hotel Sol Nascente,reservas@hotelsolnascente.com,(86) 93456-7890,380,59f8a6bd-dbd7-4ef9-8c98-7390714ce44b,HOTEL,4337318
2ed3c2ac-ff4c-46db-aaa6-3c547ac25da3,8207f059-5d69-4667-a6bc-7e29189b9a71,Pousada das Águas Quentes,contato@pousadaaguasquentes.com,(64) 92109-8765,1100,5a1bf7cc-f907-44c7-908b-56ca3aaa819a,HOTEL,9436729
5699987d-2675-4231-bebb-e9f4ecd83eaa,824e6b9a-8578-45a6-aa72-914cdef56416,Hotel Ouro Preto,reservas@hotelouropreto.com,(31) 97890-1234,570,5a3f9184-40d4-47c8-a53a-aaa11b4f6774,HOTEL,16548113
ffd353c5-8f55-4f98-84d7-27353eba8a9d,82d38739-0035-41ba-b5c5-cc8061ffde92,Pousada do Vale,contato@pousadadovale.com.br,(24) 95678-9012,700,5acaf213-b761-40af-9359-4e540995d79b,HOTEL,2835450
34c8c0d4-c42d-4997-8277-666e02a1c4c7,83b6d9fd-afdd-431e-91c4-a7c55779c896,Hotel da Praia,reservas@hoteldapraia.com,(54) 91098-7654,950,5ae63207-9bf5-4773-b932-732f34691d94,HOTEL,10146399
ffa2aefb-6faf-435a-8113-2d9132bb5e70,84b27863-4703-4f98-b49b-985cebefcf61,Pousada Litoral,contato@pousadalitoral.com,(13) 99876-5432,340,5b017e38-0718-4e8e-b804-c10998c76e8a,HOTEL,4374096
cc512e7a-803b-4609-bfb2-d260687e5a2f,85b0d2a8-a365-4f81-8fd5-8db1fe18e519,Hotel do Bosque,reservas@hoteldobosque.com.br,(19) 91234-5678,490,5b146eac-a28d-4c91-8e66-d704feac726e,HOTEL,16548113
37708732-0989-416c-9940-9f1e90317361,86154473-4d78-4190-a250-338c70a93328,Pousada da Serra,contato@pousadadaserra.com,(47) 98765-4321,620,5b4a23e3-6041-4de1-9b3d-dc38fe1a467a,HOTEL,4905360
da6124b2-8e96-4711-9b65-8c225a8e735b,864a5835-26b7-49ec-8992-d6f3f331e098,Hotel do Mar,reservas@hoteldohmar.com,(82) 96543-2109,800,5bc451b2-d92f-4bec-bcc2-a25720aa55ac,HOTEL,801247
05d9bc9d-db83-4131-a16f-5a4723b2f412,86b584e9-a768-4cf7-930a-cdd7a9f6a20d,Pousada do Sol,contato@pousadadosol.com,(75) 94321-0987,360,5be28ebf-faff-4834-9204-e51d2b66e5a9,HOTEL,4932749
90356b61-37f8-4fa3-84f4-3fb441506220,8716586a-0e48-4fb9-849e-eaca6ec9e14f,Hotel do Rio Negro,reservas@hoteldorionegro.com,(92) 93456-7890,1300,5c03222b-2779-4c64-bf00-5e5085ba43e9,HOTEL,6270657
cd9ef379-f306-4e41-b791-34b1a198777a,87d32278-3eda-4477-af5e-68d62c674131,Pousada do Pantanal,contato@pousadadopantanal.com,(67) 92109-8765,4500,5c5b6099-e36f-4e03-8a89-bdc9ab6c1642,HOTEL,4337318
731b9391-20d0-47d5-9e7f-04cd06e19b93,883898be-bf67-4d2a-a9f0-26394a4e3f0a,Hotel das Dunas,reservas@hoteldasdunas.com.br,(85) 97890-1234,2500,5c7c4010-4127-43e8-aeb5-d4a878f79e62,HOTEL,5193043
37176368-19a0-4081-990a-1efdc718b529,88a82025-3192-4381-80a4-91664fc32570,Pousada do Centro Histórico,contato@pousadahistorica.com,(21) 95678-9012,980,5c7f09d1-7100-47a0-84fd-fb21a5c98a18,HOTEL,10544590
58285239-92ae-4962-9bbe-055e9d4a3e66,8ace33d9-2316-4f5f-8671-6d43036c4ba1,Hotel das Cataratas,reservas@hotelcataratas.com,(45) 91098-7654,3200,5c90f1fa-0daa-41b5-b830-6c1873653844,HOTEL,434676
7535b997-417b-4077-92a8-ed158a13c465,8ae5f71c-08b1-411b-9913-a62475ee2b4f,Pousada do Lago,contato@pousadadolago.com,(61) 99876-5432,720,5c9e22e6-e411-436a-8bbe-42cec49bdeb6,HOTEL,1491789
f3067c8e-7b9e-449a-be58-380cbd4fcb85,8b684cfa-ac6e-4cf5-b160-8da85866c225,Hotel do Vale do Vinho,reservas@hoteldovale.com,(54) 91234-5678,1500,5cb464c1-fee3-4481-a020-dc4daf79a174,HOTEL,4374096
4b005581-535b-4583-a14a-c1d0d9d8898c,8b7ef3c1-222c-4b76-a36a-98d363f946bf,Pousada dos Ventos,contato@pousadadosventos.com,(88) 98765-4321,290,5cb74b1e-fc63-4bd8-8b98-a7c83f1dae07,HOTEL,8659138
ffbe0f91-f10b-4dcd-ac4a-c683067aeab3,8c6c91f9-ebd2-43ec-8568-ede1e4b6b284,Hotel das Rochas,reservas@hoteldasrochas.com,(83) 96543-2109,370,5cb83541-d939-420f-ace6-fb10c11352b2,HOTEL,602489
140b5aa8-f1f3-49fb-90fc-490e886f60f1,8cd5e2fd-2072-4357-90fd-75d8a6d44853,Pousada da Mata,contato@pousadadamata.com,(32) 94321-0987,510,5cbc3b28-826a-49a4-8b3f-44fc4420b9db,HOTEL,4761806
4ed933d9-e005-408b-884c-a80a5e4c2126,8d2670a8-faca-44aa-8b72-07143f5b9f28,Hotel do Peixe,reservas@hoteldopeixe.com,(92) 93456-7890,640,5ccee65f-de65-4cfb-9838-a913256d5c0e,HOTEL,16548113
d0678c69-b896-45b3-864a-cb897c1cb772,8d2d998f-6d4c-4f3f-bdca-6e32100aa185,Pousada da Montanha,contato@pousadamontanha.com,(47) 92109-8765,440,5d2967cf-57da-44ad-82b1-1a3ef786ac3b,HOTEL,8512326
5eb13f13-6ace-4a5f-a91e-48aabc29e043,8d7cf602-e7b6-4576-965d-0d43fb04f5f1,Hotel da Floresta,reservas@hotelfloresta.com,(92) 97890-1234,1150,5d3b1d09-8014-400d-b92a-48f453f2669f,HOTEL,10544590
25eefd7a-ab18-4b1a-81a1-404a6847a080,8d965d0f-ae8e-41e0-8a0b-81cfccf70e43,Pousada do Sol Nascente,contato@pousadasolnascente.com,(84) 95678-9012,850,5d5df53c-c55d-41f9-8985-bfd9478fbff2,HOTEL,6270657
82c3f246-4d08-4191-91fe-051c6cd97d3a,8f321cb5-80d1-4334-9a82-8624e77586d4,Hotel Maravilha,reservas@hotelmaravilha.com,(11) 91098-7654,2000,5d629ae5-1f99-472b-9e58-11eb2e54a16d,HOTEL,10146399
71fe77f7-727d-48a5-945d-a647e1bf9cef,8f973b1b-0d92-40db-9882-384b196b6a48,Hotel das Palmeiras,reservas@hoteldaspalmeiras.com,(11) 98765-4321,450,5d8009ec-ecef-4908-9e97-a09aff76e678,HOTEL,9227638
390a2010-8a2e-4d2c-adac-fd0613d2f9b4,90b89e93-22d9-4795-8869-49c0d87d28c1,Pousada do Sossego,contato@pousadadosossego.com.br,(21) 91234-5678,320,5db1d8a2-dbca-4f43-84d6-5f3d924bb38f,HOTEL,7920324
0947c8b3-4853-4b0e-bc41-c20e95acbdcd,91b99c1a-3f9a-4452-b274-163702966dfe,Resort Solar,info@resortsolar.com.br,(85) 99876-5432,1250,5dcc9311-c519-40f3-aa74-60840a20b05e,HOTEL,10544590
4647f986-2a26-4b4d-8cf8-621c883d0639,91c0ecde-a93e-486b-9ef5-c6c504e4215c,Hotel Estrela do Mar,reservas@hotelelmar.com.br,(71) 96543-2109,670,5e79a3bf-9b73-417a-9f5e-6976be85ab40,HOTEL,1491789
d902dc37-9a20-493b-b30c-5120b69ddeb0,91d360bc-bd7e-414c-afcd-22ee98c9fcb5,Hotel Serra Azul,contato@hotelserraazul.com,(31) 94321-0987,280,5e8e7f1b-fe79-487c-9f0b-62ee654a5cd3,HOTEL,602489
928e3c98-89c6-4121-906c-7b1437576a9e,928f83c9-d30f-41be-9e7f-26c62093e634,Pousada Recanto Verde,reservas@recantoverde.com,(41) 93456-7890,550,5efb0cbe-1ffd-4abc-8e9d-5a6fcc06eb25,HOTEL,13654198
555f4a51-ecbd-4a1d-a094-04f2878eb00d,92b34211-c403-436d-ae29-c137681876a0,Hotel Vila do Mar,contato@hotelviladomar.com,(48) 92109-8765,890,5f44c807-a9f9-4e92-a1e9-6c1e286f4395,HOTEL,602489
de47a2bc-0f5e-421a-8c24-ed4851a0ace7,92fecef1-ece8-462f-902c-49c170848bf9,Hotel Pôr do Sol,reservas@hotelpordosol.com.br,(81) 97890-1234,710,601282da-786b-44fb-830d-117e410e00a8,HOTEL,9436729
2d72450f-18a3-4fdf-967b-59102e81b076,93446483-5103-40eb-9060-ec9708cbb6bb,Pousada Nascer do Sol,contato@pousadanascerdosol.com,(51) 95678-9012,390,602286c7-c682-41fc-86a0-c236cb6b6074,HOTEL,3534174
9820ea10-c727-4017-9e1f-2d35f3384880,93737505-37c7-44c3-bf8e-1f93e5f32b9e,Hotel Aconchego Mineiro,reservas@hotelaconchego.com,(34) 91098-7654,420,6058b5e3-2ad2-4810-adf2-3db5a7743f42,HOTEL,8609630
fa84a532-562c-420c-939a-cf96788a9c6a,93864653-dd8b-4502-ab4b-01881ad6a333,Hotel Paraíso Tropical,info@hotelparaiso.com.br,(92) 99876-5432,1500,606225a8-c85d-466d-b401-b8086086fa19,HOTEL,8512326
9544e0bb-dcaa-4431-b4f1-cea450ac202f,944114ad-714a-4264-bc6e-9cd2a664cc8d,Pousada Tranquilidade,contato@pousadatranquilidade.com,(61) 91234-5678,600,607626b4-b5b5-494d-9b18-196b3699b696,HOTEL,4905360
05c28f1d-ef99-42f8-8bae-b5044c507dfb,94e1804d-5e97-4b0d-be25-e08c3f8041bb,Hotel Mirante das Águas,reservas@hotelmirante.com.br,(62) 98765-4321,580,60a8c3c8-7cb8-44b4-9b25-73a02c8a6705,HOTEL,5193043
5a438d13-01db-444a-a7b2-1d70b8fd2fe3,95541d65-66de-47c8-a8d1-9b609d88f3f2,Hotel Lagoa Azul,contato@hotellagoazul.com,(67) 96543-2109,470,60ab503e-e483-4a14-8608-9e9cec5a8c67,HOTEL,8830905
ce711b4b-e65e-4e4d-9a8d-2068dd23987e,96788f0f-9739-40a8-b8a2-24483783a36d,Pousada do Cerrado,reservas@pousadadocerrado.com,(65) 94321-0987,350,611c2cc7-8981-485c-975f-178ae36e6c62,HOTEL,1163966
536c088d-0b72-4948-a949-d71ee84e383d,96a9669b-0030-45dd-bd4a-06309c42f0c2,Hotel Pedra Branca,contato@hotelpedrabranca.com,(27) 93456-7890,750,614dd698-e15d-4630-ac62-6707b5ee0d3e,HOTEL,10544590
7e8092f0-2b83-4015-874a-8d6b50fe1d16,97585131-258c-4d63-bf48-f9798ac9a0ba,Hotel Mar e Areia,reservas@hotelares.com.br,(83) 92109-8765,920,615eafcd-ad03-4d19-ba7d-86b0a8434ed7,HOTEL,7920324
a7dd6dc5-0360-40a3-b7db-6f331cdfea58,97805e9a-bfe3-427e-976b-7d65d5549478,Pousada Sonho Dourado,contato@pousadasonho.com,(84) 97890-1234,680,6193fb5a-5219-4156-9984-dfca91fbb9c1,HOTEL,9227638
4725bd0a-f20a-4a82-84be-17dd6fd7c268,9798a2f0-80f8-4ff4-a0fe-035d7698376a,Hotel Brisa do Mar,reservas@hotelbrisa.com.br,(91) 95678-9012,520,61b91ecf-0705-4466-9ea7-a2fb9595c3b2,HOTEL,1491789
f8a5540f-8e86-4c25-b768-b306bae958b8,98922eb7-e837-4542-bf15-e726f3df9f28,Hotel Vista Bela,info@hotelvistabela.com,(69) 91098-7654,480,61e43919-7a53-4775-800a-795e01bb04bb,HOTEL,14265763
c483af5c-a998-46fb-ada1-7c13de8c373a,98a4f410-2cb1-4698-ae1d-00cded6ed5a0,Pousada do Rio,contato@pousadadorio.com,(68) 99876-5432,330,626d4626-02b2-4e8f-9f47-315297f34e16,HOTEL,3813059
0741a1a3-6abf-4265-85f8-5a7e674caae7,992e4262-2bb4-4a41-8b1d-2d0cf32d1da9,Hotel Colinas Verdes,reservas@hotelcolinas.com,(95) 91234-5678,410,62e82bf6-8f1f-417f-87ca-be9594f12285,HOTEL,6270657
f0bc3bce-f959-46ea-ae94-b9ed418e0d2d,995e316b-f522-42c9-9a1c-3b5e89d0bec4,Hotel Floresta Viva,contato@hotelfloresta.com,(96) 98765-4321,290,62f40aca-b06a-4f62-b721-9a0b27fc13de,HOTEL,11231226
b7319371-514a-46b9-98b2-091e5d69abb2,99cb81ab-a58a-48ee-a165-0fd6f42d30e6,Hotel Vale dos Ventos,reservas@hotelvaledosventos.com,(79) 96543-2109,650,62fe7776-719e-4e4c-9265-b525f5b788f4,HOTEL,8830905
