ID,CLIENTE_ID,PACOTE_ID,DATA_COMPRA,DATA_IDA,DATA_VOLTA,VALOR_PAGO,DESCONTO,VALOR_TOTAL,STRIPE_CHARGE_ID,RESERVA_HOTEL,ETICKET_VOO_IDA,ASSENTO_VOO_IDA,ETICKET_VOO_VOLTA,ASSENTO_VOO_VOLTA,EMBARQUE_VOO_IDA,EMBARQUE_VOO_VOLTA,RESERVA_VEICULO
c2b01ee9-35c8-42ea-a633-848790a33845,d86b73f3-f2da-4543-b01b-8beeb3666f86,f9c93dc7-1d86-4cf5-8540-863be7160655,2025-02-04,2025-09-17,2025-09-29,2109.9043,0.22,1645.7254,ch_fafd058f57ae42139d2da1aa,RHfa9f0eeb,ETIff3b231da3,5-B,ETV115451fa19,15-A,2026-03-05 00:00:00,2025-05-05 00:00:00,RV196bffbc
68dd8df6-4d07-48c0-89c9-214b14b5346b,07d3bc56-b67c-47eb-abd4-78eafa9ec3ab,2bfb177c-976e-469c-bf76-5c5aac6d47b5,2025-02-07,2025-10-03,2025-10-16,3381.3957,0.18,2772.7445,ch_97b7fb791c5c4c67aee673d8,RHab6b8b35,ETIf3e20c1aab,3-A,ETV2f27542f94,26-B,2025-04-02 00:00:00,2025-09-17 00:00:00,RV99fc7208
c43fd4db-b9d5-4a89-be4e-90c309985738,9c33a2f5-bd6f-442d-be44-48ccd5dfe2c2,4934b7e4-9b6a-43af-bdd2-e9ea0c841732,2025-08-22,2026-06-10,2026-06-24,2644.9751,0.12,2327.5781,ch_9002ba16d917407a81e9a3b2,RHa9d8df9b,ETI6f808ed865,1-F,ETVa045ca2ff8,9-E,2026-07-27 00:00:00,2026-05-10 00:00:00,RVe0b989ec
68ad55e2-f07f-4fa4-8223-0a99ee6dde9d,4863ed92-234d-4c0e-b7f6-32902ff221ce,26cdfc0a-9dfc-441e-a2ff-09f181638519,2024-11-12,2025-05-26,2025-06-05,3362.0523,0.05,3193.9497,ch_f8251a4888fc4b57ae181900,RH2adddb71,ETI8e8eca6cca,39-F,ETV7858bcda3d,32-A,2025-03-06 00:00:00,2025-06-25 00:00:00,RV8c706868
33defe83-3551-4f8b-8ec6-e5aac3d792d5,866f742d-ebca-46d9-bf31-a92532a2dd16,96a9669b-0030-45dd-bd4a-06309c42f0c2,2025-09-23,2026-10-16,2026-10-23,2078.8769,0,2078.8769,ch_f7791c632105457580a79ff8,RHbbc1c247,ETIdfd67f49c1,16-E,ETVdabd8db3b5,2-E,2026-06-22 00:00:00,2026-04-10 00:00:00,RV15742d8f
4d66bb69-9940-4766-acff-7936b7505897,0965f35c-787d-481e-b09b-e362955c01a4,9d40282d-3397-4383-b8f7-ae055c7066ca,2024-06-06,2025-01-31,2025-02-06,928.0573,0.22,723.8847,ch_bfa5f433c9e54754a9d1d8b3,RH607b7440,ETIb49ab6f174,18-B,ETV41ee6038e1,25-D,2025-07-02 00:00:00,2025-03-03 00:00:00,RVaab0ecea
1a98808c-605c-4bf3-be50-e76f6afb481b,4863ed92-234d-4c0e-b7f6-32902ff221ce,ae28f840-4d17-4e09-af46-391ba64f29c4,2024-12-13,2025-04-09,2025-04-20,1804.1286,0.05,1713.9222,ch_6465691c727a416bae411e31,RH627c737b,ETId18e6a3093,3-B,ETV07baa29827,21-F,2025-10-18 00:00:00,2025-10-08 00:00:00,RVabdfef9f
413d6520-84ef-4fad-b999-3b9603b0bbbf,002b1b99-1cd6-4d02-854b-3d487a79d436,a46d6ac0-2556-487b-86d9-b9db5f424f7c,2025-05-11,2025-06-13,2025-06-23,3032.8116,0.18,2486.9055,ch_d2469633785545d4a4b62770,RHcf8f88da,ETIcc47a57251,25-F,ETVc4860f52d5,2-A,2025-12-29 00:00:00,2026-03-28 00:00:00,RVca0e7c19
77a078ba-49f1-473b-9dd7-486acb0a6e6c,99e6b4f3-c583-40e3-96d3-5f712f4c4fdd,f6a6039c-f8ee-457f-83f2-b5b0e1c78f9b,2025-11-11,2026-01-19,2026-02-02,1107.923,0,1107.923,ch_8dfbedd9b3234eeb8a052fe2,RHf0b655ae,ETI1b691a9827,8-F,ETV05dfc054d1,28-B,2025-12-07 00:00:00,2026-10-10 00:00:00,RVdfd59a66
2fe25cc8-44f0-4b4d-8ce6-2d36e9b7fc5b,1914289b-1a28-433b-b472-d22b06f18841,f21b1bb5-17f5-4141-a8d6-f8d2026dafa6,2024-10-05,2025-02-18,2025-02-26,957.9483,0.15,814.2561,ch_f6f13bd99b64487da6831828,RHb32a3305,ETIb9d0dfb414,24-E,ETVba80655187,13-F,2025-07-19 00:00:00,2025-07-20 00:00:00,RV5f27c703
f98890f1-fb4e-42b7-821a-feec7d867130,503856a6-732b-4596-92a6-e6961ee097ca,c1c88b25-77ad-4fbb-9275-59cf4d7d0cb7,2024-03-02,2024-08-23,2024-09-02,3447.7439,0.1,3102.9695,ch_32ad8eca8a684943a7347442,RH6b75825e,ETI011ef7b6e2,32-A,ETV0df96d30c6,17-C,2024-05-21 00:00:00,2024-09-05 00:00:00,RV7b0bdbb3
4a4a0501-852a-4776-affb-85008dee6ef1,259df80e-ac22-4b75-8beb-6c64614d7539,26b1eccf-f81f-4b2a-b84f-957e5ae0f73b,2024-04-11,2025-02-20,2025-03-02,2680.6261,0.05,2546.5948,ch_7afd868fe2d0401aaadc1789,RH3bc67f76,ETIa40f29ebf7,17-E,ETVf12d66d8fa,7-E,2024-05-29 00:00:00,2025-02-16 00:00:00,RV41288e7a
05febc87-b1bd-4d0f-8098-1f2a14057a83,059a3b3c-431b-4acc-824c-49081b26a6e1,6ceb43e3-d1cf-462e-97a7-5ed05e0d24f0,2024-05-11,2025-01-15,2025-01-17,3265.2874,0.12,2873.4529,ch_63a8c1a80f254eccad36f448,RHd02e9f3d,ETI51ccf29709,23-A,ETV5242aa7b05,36-F,2024-09-09 00:00:00,2024-08-20 00:00:00,RVc5a5d677
89d11fc0-ac6a-4103-b3c2-40d02e479d68,9952d700-0118-4a17-aed1-b97b7effb2e6,51686124-3013-4d4e-bb3b-afaee9153899,2025-12-11,2026-11-16,2026-11-21,2574.4862,0.3,1802.1403,ch_84f7d16fd06640329a04c13e,RH48b4f1d2,ETIf8dd5b4579,29-C,ETV043e3939b1,11-C,2026-12-25 00:00:00,2026-06-18 00:00:00,RV658b9b5e
9d875692-b64b-4721-9a4e-d162cc503e47,ab8e17e2-3772-4d92-b63c-891e829b7c04,6c440c22-a903-4801-b706-a4036033460e,2025-07-14,2025-10-25,2025-10-30,2954.6607,0.18,2422.8218,ch_dad09930c03d4bf4b82c00d3,RH7d55e7c9,ETI88fdbbba55,9-C,ETVf087c49e7b,36-F,2025-07-24 00:00:00,2025-09-05 00:00:00,RV207c82e4
d658975d-92b1-4136-a847-72f44c169002,91d003ec-aff1-496c-a857-bf4e5626445d,b2a5ee23-fd6b-444f-8866-2b2adee1a59c,2025-11-07,2026-04-24,2026-04-30,5271.6983,0.18,4322.7926,ch_4309ba0150594d1c8dff14be,RHdbcf9f58,ETIc25aa2c7a3,3-A,ETVdc83b16126,40-A,2026-04-15 00:00:00,2026-01-15 00:00:00,RVeb99ca04
62ab5163-109b-4172-ae87-9218562cc756,4d9e930c-8942-41b2-9645-f85210712ebd,f9c93dc7-1d86-4cf5-8540-863be7160655,2024-06-19,2025-06-19,2025-06-25,5880.5654,0.25,4410.4241,ch_5e049ad5c41840798e313b38,RH738482ea,ETI2fecfba7e7,36-C,ETV8e6238282b,29-A,2025-01-27 00:00:00,2025-03-14 00:00:00,RV2624025a
9ae9edac-65ae-43cb-a530-54bda811122e,c1c6f50e-c13c-443d-8f84-93d2d68e2b88,e9a70352-831c-4baa-8e04-ddbad7f99646,2025-06-28,2026-01-24,2026-01-27,758.123,0.22,591.3359,ch_65cedbd2a90545169ab24b8d,RH5a7cfbac,ETI0e952bbb99,21-B,ETVc340dbdf8d,19-B,2026-05-25 00:00:00,2026-02-17 00:00:00,RV9343e1aa
cc6f7018-3c1c-4fab-8330-d67a789f55f9,fda90071-15ef-4440-ac45-308a4d93d352,a9a15aa7-3be3-4298-b886-7d7a9296be72,2025-11-20,2026-11-13,2026-11-19,478.6661,0,478.6661,ch_6dfefbb8122c422897b3637d,RH17e6f8c2,ETI5f8f7d1d15,18-A,ETV37b2819c78,21-C,2026-09-06 00:00:00,2026-10-31 00:00:00,RV836b4d15
dbf58973-c88e-4c89-a614-dfc236733d3e,3858c51b-cc44-4636-8d61-cfb1f9018b4b,27c0d90b-2360-4578-8cc3-55e3f6b8cfdb,2024-10-21,2024-11-15,2024-11-29,4338.2335,0.25,3253.6751,ch_764475f7d1fb46e0bafd97d5,RH4bb67080,ETI9d659ab7fb,9-C,ETVf7d4c0155e,39-A,2025-05-17 00:00:00,2025-06-03 00:00:00,RV3dd081f7
816f2d48-22cd-40e9-a54c-282fb0afd014,0065ffde-5732-437d-afed-f4f20b180483,be727c6b-85cd-467a-8e64-b803a2b69ffe,2024-10-14,2025-08-09,2025-08-14,1744.7673,0.18,1430.7092,ch_5c79f9cc2e89417d8c41df6f,RH0abc802b,ETI9f56cb1690,35-D,ETV9e10bb0e12,29-F,2024-12-25 00:00:00,2025-05-29 00:00:00,RV89805f9b
98f85af2-0eaf-4f8d-a9db-511815165fcd,81e19920-edb9-465f-9ef9-2a77dd54ed4f,51686124-3013-4d4e-bb3b-afaee9153899,2025-01-18,2025-04-15,2025-04-25,592.3201,0.22,462.0097,ch_ee747f67d1404b3cb7ffa50c,RHceb3897c,ETI217540cc02,25-A,ETVb7d90f7dbf,16-A,2025-07-04 00:00:00,2025-03-20 00:00:00,RVd71bc1a6
fae10c6d-fcd8-49d7-b506-3148dca1270e,448f05d9-70d1-4f16-a6fe-182214ae8ae8,db3fcdc9-fc97-4d5d-88ac-4cdd037917d0,2026-04-24,2026-07-27,2026-07-31,5773.6977,0,5773.6977,ch_623c829a35754a02a2d0f9a5,RHdef5d803,ETI1e5c21e596,24-E,ETVeb85065747,27-A,2027-01-28 00:00:00,2026-09-08 00:00:00,RV1f07ee1f
92ef61fd-d982-4ee0-947b-1908a47ae78a,9c33a2f5-bd6f-442d-be44-48ccd5dfe2c2,f9c93dc7-1d86-4cf5-8540-863be7160655,2025-05-26,2025-10-18,2025-10-24,2604.0351,0.22,2031.1474,ch_db6cc0d38b1b45a491d9d8b9,RHf20ec642,ETI1e2acb81f6,4-B,ETV81d4c3c00a,34-C,2025-09-16 00:00:00,2025-10-11 00:00:00,RV91555007
b46fb8d4-1f6a-4e3b-a067-b9f8afd09478,8de02e77-a2f3-4bcc-b2ff-e9322e735ffd,d0cc9215-6553-4aa7-beb9-108d88378e4f,2024-06-03,2024-09-25,2024-10-09,2014.7833,0.1,1813.305,ch_fc36667c0d0d4f599b13f994,RHecdeb95c,ETIe365ac76c5,12-E,ETVf095856c6e,17-E,2024-06-26 00:00:00,2024-09-14 00:00:00,RV00e74cf5
4daccf13-ab0b-471c-a62c-7b623adc672c,bbbbdd0c-1ede-4a53-b69e-3047fdbeeb52,c1d433cd-4f0c-496a-88d3-dcf4fefb50b8,2024-08-26,2025-08-31,2025-09-08,5573.909,0.1,5016.5181,ch_f8abf41c77184a3386c7475a,RH46cda387,ETI081fd414b7,16-E,ETV8b99d5332d,9-E,2025-08-19 00:00:00,2024-12-01 00:00:00,RV75346e9a
0815c70c-af9f-4869-b218-6927fae617c7,283af577-1c28-4b45-b163-9c6f249fce62,dc095425-8f3a-4333-b3b4-ad971af4d0fd,2026-02-01,2026-06-08,2026-06-18,5929.4615,0.15,5040.0423,ch_c44c65558e3e4585b854127f,RH6118df85,ETI7f446739c3,2-F,ETV64d08124c3,30-B,2026-03-14 00:00:00,2026-09-10 00:00:00,RV3b1c898e
f8846605-6680-4ec3-8f91-6a539da3dfbe,aa59cc94-5099-4f3a-bf78-5047a74791f5,aba210ec-d02b-4f8e-bb79-6801fa78de79,2024-06-20,2025-01-02,2025-01-12,2511.0497,0.2,2008.8398,ch_76c9faf872094621ad4c514e,RH416108dd,ETI6dfee4b239,35-E,ETVfdf9c584d5,32-A,2024-09-02 00:00:00,2024-08-14 00:00:00,RV63e7ef24
2ece61c3-332a-4514-8179-377017f977f4,8de02e77-a2f3-4bcc-b2ff-e9322e735ffd,91c0ecde-a93e-486b-9ef5-c6c504e4215c,2025-06-29,2025-07-05,2025-07-08,360.1202,0.12,316.9058,ch_f0b3904dfadf46618c6703cc,RH3fccad15,ETI10ed6e4615,26-D,ETV4c885891de,18-D,2026-01-01 00:00:00,2026-06-13 00:00:00,RV223ddf8c
cfdc81a0-d222-4329-afd8-8c679ee3f218,2107a66d-909e-4b42-a66b-0ce80050aef8,3d52bedf-efe5-412b-8d91-ee27a757df89,2025-02-09,2025-06-22,2025-07-05,736.8204,0.1,663.1384,ch_5719cdebcf474e7cb3d6c7eb,RH7cc46097,ETI3b1b1617bd,38-B,ETVc85f87cdaa,14-A,2026-03-15 00:00:00,2025-03-19 00:00:00,RV4911189e
a9631e05-4f5c-4135-acea-13b3cb786580,ab8e17e2-3772-4d92-b63c-891e829b7c04,d90a09ee-8bf3-4a43-8be8-3759adf6e42f,2025-06-07,2025-07-12,2025-07-25,2843.655,0.22,2218.0509,ch_e2b21418385640ae9f062cdb,RH8bf9364f,ETIe11cabd754,9-E,ETV34102230f8,33-C,2025-06-23 00:00:00,2026-04-20 00:00:00,RVd31f2e5b
ee112e28-0365-4607-b658-9e3aef2fca03,f32b2c7e-1c43-45fa-a261-494edfe3ba98,94e1804d-5e97-4b0d-be25-e08c3f8041bb,2024-05-31,2024-11-27,2024-12-09,2340.4829,0.15,1989.4105,ch_2f48aaa04f464df1bf75c03f,RH302292d6,ETI28e684ca66,33-F,ETV81386a1403,17-B,2024-06-21 00:00:00,2025-02-11 00:00:00,RV9e899e3b
137e1bd4-a842-4f03-813f-88a1488b5eb5,4430cea8-9f9c-4a11-8f21-c395588d43fc,9cb4a09e-d10d-4467-ba57-5a381ad277e8,2026-04-06,2027-04-17,2027-04-22,3768.8178,0.18,3090.4306,ch_9b50f75adb3e4f27a2d96174,RHd000ffd4,ETIc049933f30,31-C,ETVe10cd8da4f,29-B,2026-12-15 00:00:00,2026-09-15 00:00:00,RVa11dda7a
1a2712f3-7c3e-40c9-ba34-1790f3e7c0b4,34b79811-21ec-463c-94b6-0a0ea8616398,e568122d-8767-4b67-bb26-19b28cc87f71,2026-04-08,2027-04-02,2027-04-09,2289.3042,0.3,1602.5129,ch_346aad3533f64d3595e75409,RHdc90b7d0,ETIc5355073f3,25-D,ETV04ecc4edc8,38-D,2027-04-09 00:00:00,2026-12-31 00:00:00,RV295b2e4d
aa97077d-1f3c-4ef5-9703-add16d099124,b029c798-e843-4259-9b9f-40ac6ef223c9,392d15a2-d6cc-43d3-b4ff-959d67114412,2024-11-01,2025-10-13,2025-10-27,3518.8459,0.12,3096.5844,ch_9accd484a3fc475c80f76cf1,RHc50874cd,ETIe46de9373d,13-D,ETV35b7ee9bf3,14-C,2025-08-01 00:00:00,2025-02-05 00:00:00,RV29d61476
8d10c16e-e46b-4288-a0bf-9ff53290bde9,779f448a-5b87-4622-ba01-ab1437be34df,745eb1a8-ae9b-43f4-a973-61c07c9294b8,2025-06-05,2025-08-16,2025-08-30,3704.9758,0.25,2778.7319,ch_7f5e0b34acc04814befe46b8,RHc3157df0,ETI835abef75a,33-F,ETV8c07691531,31-C,2025-10-25 00:00:00,2026-01-23 00:00:00,RVb8fb9a06
d0bea41d-8b2b-447c-8f1f-11fa469d9cd8,dac23d62-4fda-41ca-ac24-c3b4a4a219b9,b0e56445-72cf-4774-97f8-a4300e66dc41,2024-11-04,2025-06-26,2025-07-08,3302.3316,0.12,2906.0518,ch_3c079a966ed94b0db2fc5e5b,RHc94e02b7,ETI88fdcbf547,17-D,ETV2cb3c1ea78,5-A,2025-02-25 00:00:00,2025-09-16 00:00:00,RV404d20d9
9b1df53c-362d-486f-9a62-8fd1d8a53b0f,aa59cc94-5099-4f3a-bf78-5047a74791f5,a77b3a6a-1058-47d6-a638-2c7d271575bb,2024-04-15,2024-08-25,2024-09-08,5676.6689,0.12,4995.4686,ch_e4c74ef854f042b8ba376005,RH7fb73d0b,ETIb20905ebfb,12-E,ETV6487e41d7e,12-F,2024-10-26 00:00:00,2025-03-04 00:00:00,RV87e4910c
9ca386e5-e203-4256-b022-835344cc39d2,3c745222-6cdd-4a89-be5e-72f5db2b238b,f02366f3-b19b-4596-a9c8-3f46cc1d675f,2026-04-11,2026-08-27,2026-08-29,4144.6475,0,4144.6475,ch_1903141ad1f14cfea7b6c482,RH87150179,ETI8757a9c103,2-E,ETVca2789c54f,11-C,2026-08-19 00:00:00,2026-11-09 00:00:00,RVdd9613c4
a8ae2a3d-d8f0-436e-a683-444d14b17814,63679876-cb21-4c41-af84-69fde81a43fb,9cb4a09e-d10d-4467-ba57-5a381ad277e8,2026-04-22,2027-01-03,2027-01-16,2370.6846,0.18,1943.9614,ch_63255416a7c048bda5816552,RH2b545f56,ETI99e9240ff1,6-E,ETVf628e5e93b,28-A,2027-04-25 00:00:00,2026-05-15 00:00:00,RV7eb20c15
4cb2f434-a949-4725-b805-eb30851c3a74,8891cb40-57dd-41aa-b8bc-e83f2d67dc81,c3ea1496-348b-4554-92c8-496447fd3b6b,2026-02-25,2026-05-25,2026-05-27,3685.0861,0.15,3132.3232,ch_648633b658574fb89f11621b,RH1b9db9eb,ETI1325ae1df2,23-F,ETV5ee4ac535a,14-D,2026-06-15 00:00:00,2026-08-18 00:00:00,RV5411eb0a
e48141b1-63b2-4945-b6e4-0d3966341bbd,f283861f-2fcf-46e3-8435-ffacc9c1086e,d3f31bfd-4277-4ac0-9b36-cd4588ba4403,2024-07-07,2024-10-07,2024-10-16,4051.141,0.3,2835.7987,ch_24de6ae84c54482386b79f5b,RH6b27fd34,ETI0119d43626,38-E,ETV28d5067f9a,27-E,2025-06-03 00:00:00,2024-11-11 00:00:00,RVfe50a484
e62a9392-5f44-42eb-bbfe-d8ac5b8289df,909c6a82-1ca1-41eb-897c-7c2fc6b9c898,a3367a0f-8262-4a90-89e5-f330254b900e,2026-07-16,2026-07-18,2026-07-20,2785.9658,0.3,1950.1761,ch_fb1bbd50fba449ceac8a1e74,RHc5700c0b,ETI53b33cd2a9,3-F,ETV595596a40a,9-E,2026-09-07 00:00:00,2027-02-26 00:00:00,RVaabbacf8
4d12ddab-bdf2-4362-8828-609b1e336710,91d003ec-aff1-496c-a857-bf4e5626445d,7b674258-bd87-409b-83ea-8d6b62b5d301,2024-11-13,2025-05-02,2025-05-14,5521.9046,0.3,3865.3332,ch_de72a45162b240c29fa042ef,RH98bb5e03,ETI0c6ef18705,13-F,ETV058b124064,4-C,2025-02-01 00:00:00,2025-05-04 00:00:00,RV17edb250
acf2cad0-e28e-4ab7-b241-5a6494b8cc38,32565798-344a-4969-941a-9a59ba350fac,e08387cb-9fc4-468f-8859-b9c966583fd5,2025-11-03,2026-11-21,2026-11-27,3070.465,0.22,2394.9627,ch_b04cd399aa5b4cf683c0348e,RH80d9436f,ETI7e18b25430,39-C,ETV5960934e08,18-F,2025-12-22 00:00:00,2026-07-06 00:00:00,RVc2a2cc1c
f7d26a54-6c93-48c1-9d24-a3d1d82dca55,7ef2d36b-8ebf-46c7-8a03-ce715038cb84,8d2d998f-6d4c-4f3f-bdca-6e32100aa185,2026-04-03,2027-04-25,2027-04-29,5418.8409,0.25,4064.1307,ch_8754c3cb09ff4c14a53dae7d,RHf304fab6,ETI1aafc750b5,17-E,ETV6d55017c00,26-E,2026-11-28 00:00:00,2026-11-15 00:00:00,RVefee802d
8804e0d8-e075-44ea-9d81-be1ca3b92a77,283af577-1c28-4b45-b163-9c6f249fce62,7329e7de-2628-4ff7-8ef1-69dd7ca38883,2025-11-18,2026-02-08,2026-02-19,5565.3856,0.1,5008.847,ch_470b0be5ea3240c08a685c4b,RH73338672,ETI33ee497ff5,8-E,ETV0c4ed11f30,8-B,2026-12-15 00:00:00,2026-08-02 00:00:00,RV5835203f
f876f0c2-0ea8-4c5e-9d4e-652b9555c376,ab8e17e2-3772-4d92-b63c-891e829b7c04,74352a61-4223-4f99-803e-b10bdbd9c068,2024-10-28,2025-10-15,2025-10-28,870.0434,0.2,696.0347,ch_66ee59578f5d439d9547691b,RH7dcb2ab4,ETIf3c1c551b7,17-C,ETVc6e3876e6b,8-F,2025-05-08 00:00:00,2025-07-26 00:00:00,RVdb0a8cca
21446e07-bc4c-48b4-86a0-2d3c30425c7e,78e92e4c-a4bd-4101-93e1-fa34dd6e5659,1d825a5f-103a-4deb-b7b9-244b84ac92c5,2026-04-25,2027-01-25,2027-02-08,725.9656,0,725.9656,ch_6b797d06e8ff47e28350ba38,RHdd4a9f29,ETIc72e61fce1,39-A,ETVbf25149356,9-A,2026-11-29 00:00:00,2026-11-19 00:00:00,RV520c2551
704b72c7-30c1-4b77-9e15-00168e8b13d0,259df80e-ac22-4b75-8beb-6c64614d7539,e7a4aa16-8567-45fd-bf7a-c02d734e2487,2026-03-13,2026-11-15,2026-11-17,2085.7475,0.1,1877.1727,ch_6041554e6fca4648927d543a,RH1cca18d4,ETI2287b8bd4c,6-F,ETVbdfa014a86,26-F,2027-01-13 00:00:00,2027-04-11 00:00:00,RVcf1d0a2a
c7b1bbd4-dda6-4933-a991-16682e516251,63679876-cb21-4c41-af84-69fde81a43fb,e3ea841a-f7f2-479b-8d2f-ad4f95fb535c,2024-08-18,2024-09-12,2024-09-17,2650.7998,0,2650.7998,ch_40b4dca3e98147568f0e3dbc,RH0a030259,ETIf30094013f,4-E,ETVdbb71eb560,26-B,2025-06-10 00:00:00,2025-09-07 00:00:00,RVf7af0b21
e64894a3-d13a-4b3c-b846-a0a02e69668a,eea63914-665b-4792-848d-65cef3f398c5,29a45419-a067-4f3b-b532-4f1f63e01bf3,2025-12-21,2026-05-23,2026-05-31,2606.9102,0.25,1955.1826,ch_ab4d91053c494cb0ad3b3558,RH5a8c04b9,ETI6056e7fbf8,4-F,ETV78500acdea,29-E,2026-03-15 00:00:00,2026-10-15 00:00:00,RVdd671748
0eb28989-da4e-487d-bcf1-043254d7e51e,ec2e748a-987d-4853-85d4-79ffaaf28b7b,b0e816ac-0401-473f-94c8-3f399f15c582,2026-07-12,2026-09-16,2026-09-28,1481.6902,0.1,1333.5212,ch_32372923d51e4068b503da91,RH0eb42334,ETI8be2efc6f1,6-E,ETVe6ff77ac37,31-C,2026-12-06 00:00:00,2026-11-29 00:00:00,RV445eb895
3dd27957-e101-4f64-bd19-72f63e9f32b2,8de02e77-a2f3-4bcc-b2ff-e9322e735ffd,270c2804-bcee-415c-9a6a-0025f7fa5014,2024-08-04,2025-02-27,2025-03-11,351.2629,0,351.2629,ch_f231efb111094b43bd45a995,RH8bbe802f,ETIf7f40b53d3,34-A,ETVc8cad1a846,1-F,2025-01-06 00:00:00,2024-11-02 00:00:00,RVa0680f57
3299a99d-bb47-409b-b581-ae999b17965a,f32b2c7e-1c43-45fa-a261-494edfe3ba98,e08387cb-9fc4-468f-8859-b9c966583fd5,2026-03-02,2026-05-14,2026-05-28,3191.6257,0.05,3032.0444,ch_3ceedb9ec05144c7bc7e4f8d,RH7f689e1d,ETI08c36db533,22-A,ETV1639ac52b8,21-B,2026-08-28 00:00:00,2027-01-03 00:00:00,RVfc6960b8
0456074b-bd28-41ce-9f99-e8b4c2ff296d,fda90071-15ef-4440-ac45-308a4d93d352,d13bf0aa-e688-414e-aafc-109dc6132c23,2026-02-08,2026-03-13,2026-03-16,2426.1959,0.15,2062.2665,ch_a52d30b224304689bef89207,RH9b09b0bb,ETI9549e7ccfe,29-C,ETV24616c64c7,32-D,2026-11-19 00:00:00,2026-11-15 00:00:00,RVb6109590
0e54ee5e-bb63-4e18-b450-bee1f230384b,a3406cd9-0b2e-42a9-bd60-b941fb585047,e3ea841a-f7f2-479b-8d2f-ad4f95fb535c,2024-03-27,2024-05-08,2024-05-15,2800.9131,0.2,2240.7305,ch_ba0993c7757547fdad7e65e7,RH9403431f,ETId3f83d83ba,35-D,ETVd4add9f571,36-D,2024-12-27 00:00:00,2024-05-14 00:00:00,RVbe598f28
0b8ae745-6a25-4fbe-861f-23ee4b4fe287,1914289b-1a28-433b-b472-d22b06f18841,eeed5bce-e6c9-41bd-85dc-7c2fa14f90dc,2026-07-17,2026-11-07,2026-11-11,3972.4304,0.25,2979.3228,ch_4e1e1970cdf84e8d8a6c5d51,RH1180cdd6,ETIe7c1f04e3f,21-B,ETV7a561013e3,5-B,2026-10-14 00:00:00,2026-08-14 00:00:00,RV24c169be
46fc8313-d965-41b9-9651-8f751bb49cd1,8de02e77-a2f3-4bcc-b2ff-e9322e735ffd,8c6c91f9-ebd2-43ec-8568-ede1e4b6b284,2025-01-28,2025-12-25,2026-01-05,960.5116,0.05,912.486,ch_66bdc68d3e1942e18145bc36,RH2d960a7b,ETIce0f666a49,34-C,ETV585dccbb79,37-C,2025-08-06 00:00:00,2026-01-14 00:00:00,RVac4fc983
af958959-75ff-4bc2-a819-e8ae25685c06,2107a66d-909e-4b42-a66b-0ce80050aef8,009ce3cb-25bd-4ef5-ba13-391a2817c19e,2026-06-09,2027-06-17,2027-06-26,2592.1148,0.18,2125.5341,ch_01739359320c4a39ad33b1af,RH2ddc0b92,ETI62a2e2347a,40-D,ETVce034e7687,33-C,2026-10-15 00:00:00,2027-07-22 00:00:00,RVe1373eb1
7708f702-0d3e-4854-828b-3a1b0041dd11,f7b267af-0d16-4a70-a66b-e67e5f8e2ecd,8f321cb5-80d1-4334-9a82-8624e77586d4,2025-05-29,2025-06-18,2025-07-01,2488.0948,0.18,2040.2377,ch_bcc7dcfc2e254caaa2e97025,RHa75864cd,ETI48a72fd119,22-E,ETV11308bd0fc,1-B,2026-03-29 00:00:00,2025-07-18 00:00:00,RV93f3741a
4e5e764c-8424-4683-ac86-eb259377d4bd,ba7764b6-1d87-4ae4-95f5-f8e73edc38a6,f5cb496d-31b3-4a47-896e-1bf7abb23e35,2025-05-01,2025-06-27,2025-07-04,2780.6974,0.3,1946.4882,ch_64070a0d2f034cf1aca25213,RHac6da0ad,ETI8f65a7d222,16-E,ETVba0b88ed9f,2-E,2026-01-25 00:00:00,2025-07-08 00:00:00,RVd3ca810c
28b6f6b1-8031-4d98-bb52-df7b69ab5f4f,8de02e77-a2f3-4bcc-b2ff-e9322e735ffd,0e7dfd5b-54f9-47e6-b6e9-904a82858242,2024-02-11,2024-11-29,2024-12-06,526.567,0.18,431.7849,ch_1e9fccea7cf14fa1a42d0b38,RH3a8dd18c,ETI9b5f49beca,12-C,ETV86100aaf36,18-D,2024-10-25 00:00:00,2025-03-15 00:00:00,RV6d5066ba
44d547cb-ceee-4c24-9721-443875a28464,1b996146-6686-4b52-a411-ff8a9a4dc8a3,57dd385a-5f4e-4886-9dc9-12e8fa61bce4,2026-07-25,2027-02-25,2027-02-27,4923.6416,0.12,4332.8046,ch_9116068bded34e93bc69ce4c,RH9c9d94ec,ETI4d4606d722,31-F,ETV86f736df16,23-F,2027-08-10 00:00:00,2026-10-26 00:00:00,RVb6b05734
48af2ca6-46c8-4d09-a8d7-75e476c3ce80,3f9fb3a7-7810-4d49-a392-76dfaebd1b5a,35ec6833-53be-4f36-9b69-cbd4bd87a6d3,2024-02-14,2025-03-10,2025-03-23,3037.3508,0.1,2733.6157,ch_21a8ce223c444e61be68d8e7,RHfbd7df3f,ETIbacd4b366e,25-F,ETV9274ec3dd3,19-F,2024-12-17 00:00:00,2024-10-29 00:00:00,RV5b71cf47
